Airline,ROUTE,Year,Month,Passenger,OwnShfli,RouteHHI,AirHHI_From,AirHHI_To,AirFli_From,AirFli_To
Philippine Airlines,MNL-ILO,2025.0,3,22287.216,35.5,3342.73,3638.22,3412.2,9510,964
AirAsia,MNL-KLO,2025.0,3,14563.8,15.23,6313.52,3638.22,6292.43,9510,240
Cebu Pacific,MNL-KLO,2025.0,3,4693.523999999999,44.88,6313.52,3638.22,6292.43,9510,240
Philippine Airlines,MNL-LAO,2025.0,3,4708.032,35.5,10000.0,3638.22,10000.0,9510,92
Cebu Pacific,MNL-MNL,2025.0,3,605.616,44.88,5598.62,3638.22,3638.22,9510,9510
Philippine Airlines,MNL-MNL,2025.0,3,294.252,35.5,5598.62,3638.22,3638.22,9510,9510
AirAsia,MNL-MPH,2025.0,3,15211.08,15.23,3197.74,3638.22,3682.4,9510,1143
Cebgo,MNL-MPH,2025.0,3,1758.24,4.39,3197.74,3638.22,3682.4,9510,1143
Cebu Pacific,MNL-MPH,2025.0,3,20742.347999999998,44.88,3197.74,3638.22,3682.4,9510,1143
Philippine Airlines,MNL-MPH,2025.0,3,15350.146,35.5,3197.74,3638.22,3682.4,9510,1143
Cebu Pacific,MNL-OZC,2025.0,3,7267.392,44.88,10000.0,3638.22,5843.51,9510,143
Cebu Pacific,MNL-PAG,2025.0,3,4844.928,44.88,10000.0,3638.22,7038.63,9510,146
AirAsia,MNL-PPS,2025.0,3,7120.08,15.23,3726.27,3638.22,3657.18,9510,598
Cebu Pacific,MNL-PPS,2025.0,3,15902.304,44.88,3726.27,3638.22,3657.18,9510,598
Philippine Airlines,MNL-PPS,2025.0,3,9442.958,35.5,3726.27,3638.22,3657.18,9510,598
Cebu Pacific,MNL-RXS,2025.0,3,4844.928,44.88,10000.0,3638.22,5373.8,9510,135
Cebu Pacific,MNL-SJI,2025.0,3,302.808,44.88,10000.0,3638.22,10000.0,9510,4
AirAsia,MNL-TAC,2025.0,3,9709.199999999999,15.23,3533.23,3638.22,3242.68,9510,678
Cebu Pacific,MNL-TAC,2025.0,3,7115.987999999999,44.88,3533.23,3638.22,3242.68,9510,678
Philippine Airlines,MNL-TAC,2025.0,3,13078.394,35.5,3533.23,3638.22,3242.68,9510,678
AirAsia,MNL-TAG,2025.0,3,10032.84,15.23,3686.17,3638.22,3405.5,9510,466
Cebu Pacific,MNL-TAG,2025.0,3,5955.224,44.88,3686.17,3638.22,3405.5,9510,466
Philippine Airlines,MNL-TAG,2025.0,3,13891.542000000001,35.5,3686.17,3638.22,3405.5,9510,466
Cebu Pacific,MNL-TUG,2025.0,3,5299.139999999999,44.88,9474.31,3638.22,7613.89,9510,171
Philippine Airlines,MNL-TUG,2025.0,3,147.126,35.5,9474.31,3638.22,7613.89,9510,171
Cebgo,MNL-USU,2025.0,3,1816.848,4.39,10000.0,3638.22,5345.57,9510,373
Cebu Pacific,MNL-VRC,2025.0,3,151.404,44.88,10000.0,3638.22,10000.0,9510,2
Cebgo,MNL-WNP,2025.0,3,2813.1839999999997,4.39,10000.0,3638.22,10000.0,9510,98
Cebu Pacific,MPH-CEB,2025.0,3,4693.523999999999,44.88,6192.26,3682.4,2943.76,1143,3098
Philippine Airlines,MPH-CEB,2025.0,3,1613.6399999999999,35.5,6192.26,3682.4,2943.76,1143,3098
Cebu Pacific,MPH-CRK,2025.0,3,7570.2,44.88,10000.0,3682.4,6665.09,1143,312
Cebu Pacific,MPH-DVO,2025.0,3,4390.716,44.88,10000.0,3682.4,4905.37,1143,1509
AirAsia,MPH-MNL,2025.0,3,20065.68,15.23,3206.7,3682.4,3638.22,1143,9510
Cebgo,MPH-MNL,2025.0,3,1816.848,4.39,3206.7,3682.4,3638.22,1143,9510
Cebu Pacific,MPH-MNL,2025.0,3,25435.872,44.88,3206.7,3682.4,3638.22,1143,9510
Philippine Airlines,MPH-MNL,2025.0,3,19911.052,35.5,3206.7,3682.4,3638.22,1143,9510
Cebgo,OZC-CEB,2025.0,3,1230.768,4.39,10000.0,5843.51,2943.76,143,3098
Cebu Pacific,OZC-MNL,2025.0,3,7115.987999999999,44.88,5401.87,5843.51,3638.22,143,9510
Philippine Airlines,OZC-MNL,2025.0,3,3972.402,35.5,5401.87,5843.51,3638.22,143,9510
Cebgo,PAG-CEB,2025.0,3,1699.6319999999998,4.39,10000.0,7038.63,2943.76,146,3098
Cebu Pacific,PAG-MNL,2025.0,3,9235.644,44.88,10000.0,7038.63,3638.22,146,9510
Cebgo,PAG-PAG,2025.0,3,58.608,4.39,10000.0,7038.63,7038.63,146,146
Cebu Pacific,PPS-CEB,2025.0,3,5803.82,44.88,7549.43,3657.18,2943.76,598,3098
Philippine Airlines,PPS-CEB,2025.0,3,968.184,35.5,7549.43,3657.18,2943.76,598,3098
AirAsia,PPS-MNL,2025.0,3,12136.5,15.23,3453.67,3657.18,3638.22,598,9510
Cebu Pacific,PPS-MNL,2025.0,3,15783.46,44.88,3453.67,3657.18,3638.22,598,9510
Philippine Airlines,PPS-MNL,2025.0,3,19491.822,35.5,3453.67,3657.18,3638.22,598,9510
AirAsia,RXS-MNL,2025.0,3,1941.84,15.23,4526.41,5373.8,3638.22,135,9510
Cebu Pacific,RXS-MNL,2025.0,3,9387.047999999999,44.88,4526.41,5373.8,3638.22,135,9510
Philippine Airlines,RXS-MNL,2025.0,3,4266.654,35.5,4526.41,5373.8,3638.22,135,9510
Cebu Pacific,SIN-ILO,2025.0,3,1968.252,44.88,10000.0,10000.0,3412.2,13,964
Cebu Pacific,SJI-MNL,2025.0,3,302.808,44.88,10000.0,10000.0,3638.22,4,9510
Cebgo,SUG-CEB,2025.0,3,1875.456,4.39,10000.0,10000.0,2943.76,41,3098
Cebgo,SWL-CEB,2025.0,3,820.512,4.39,10000.0,10000.0,2943.76,14,3098
Cebgo,TAC-CEB,2025.0,3,879.12,4.39,5302.19,3242.68,2943.76,678,3098
Philippine Airlines,TAC-CEB,2025.0,3,1452.2759999999998,35.5,5302.19,3242.68,2943.76,678,3098
Cebu Pacific,TAC-DVO,2025.0,3,1968.252,44.88,10000.0,3242.68,4905.37,678,1509
Cebu Pacific,TAC-ILO,2025.0,3,2573.868,44.88,10000.0,3242.68,3412.2,678,964
AirAsia,TAC-MNL,2025.0,3,19695.059999999998,15.23,3476.63,3242.68,3638.22,678,9510
Cebu Pacific,TAC-MNL,2025.0,3,21802.176,44.88,3476.63,3242.68,3638.22,678,9510
Philippine Airlines,TAC-MNL,2025.0,3,12973.982,35.5,3476.63,3242.68,3638.22,678,9510
Cebgo,TAG-CRK,2025.0,3,117.216,4.39,10000.0,3405.5,6665.09,466,312
Philippine Airlines,TAG-DVO,2025.0,3,860.608,35.5,10000.0,3405.5,4905.37,466,1509
AirAsia,TAG-MNL,2025.0,3,10032.84,15.23,3457.83,3405.5,3638.22,466,9510
Cebu Pacific,TAG-MNL,2025.0,3,16332.096,44.88,3457.83,3405.5,3638.22,466,9510
Philippine Airlines,TAG-MNL,2025.0,3,13891.542000000001,35.5,3457.83,3405.5,3638.22,466,9510
Cebu Pacific,TUG-MNL,2025.0,3,16421.636,44.88,7188.61,7613.89,3638.22,171,9510
Philippine Airlines,TUG-MNL,2025.0,3,3344.348,35.5,7188.61,7613.89,3638.22,171,9510
Cebgo,USU-CEB,2025.0,3,2813.1839999999997,4.39,5457.91,5345.57,2943.76,373,3098
Philippine Airlines,USU-CEB,2025.0,3,1506.0639999999999,35.5,5457.91,5345.57,2943.76,373,3098
Philippine Airlines,USU-CRK,2025.0,3,1452.2759999999998,35.5,10000.0,5345.57,6665.09,373,312
Cebgo,USU-MNL,2025.0,3,6915.744,4.39,6869.45,5345.57,3638.22,373,9510
Philippine Airlines,USU-MNL,2025.0,3,1667.4279999999999,35.5,6869.45,5345.57,3638.22,373,9510
Cebu Pacific,VRC-MNL,2025.0,3,151.404,44.88,10000.0,10000.0,3638.22,2,9510
Cebgo,WNP-MNL,2025.0,3,2930.3999999999996,4.39,10000.0,10000.0,3638.22,98,9510
Cebu Pacific,ZAM-CEB,2025.0,3,3028.08,44.88,7265.24,6650.57,2943.76,271,3098
Philippine Airlines,ZAM-CEB,2025.0,3,591.668,35.5,7265.24,6650.57,2943.76,271,3098
Cebu Pacific,ZAM-DVO,2025.0,3,4239.312,44.88,10000.0,6650.57,4905.37,271,1509
Cebu Pacific,ZAM-MNL,2025.0,3,22718.739999999998,44.88,6422.08,6650.57,3638.22,271,9510
Philippine Airlines,ZAM-MNL,2025.0,3,6914.9220000000005,35.5,6422.08,6650.57,3638.22,271,9510
Cebu Pacific,ZAM-TWT,2025.0,3,3785.1,44.88,5803.94,6650.57,5749.53,271,37
Philippine Airlines,ZAM-TWT,2025.0,3,1618.386,35.5,5803.94,6650.57,5749.53,271,37
Cebgo,BCD-CEB,2025.0,4,1749.744,5.87,5008.19,3339.23,2909.1,782,3666
Philippine Airlines,BCD-CEB,2025.0,4,1613.6399999999999,34.08,5008.19,3339.23,2909.1,782,3666
Cebu Pacific,BCD-DVO,2025.0,4,2026.2839999999999,46.17,10000.0,3339.23,4991.46,782,1559
AirAsia,BCD-MNL,2025.0,4,15901.14,13.89,3483.73,3339.23,3734.38,782,10050
Cebu Pacific,BCD-MNL,2025.0,4,27132.764,46.17,3483.73,3339.23,3734.38,782,10050
Philippine Airlines,BCD-MNL,2025.0,4,21743.008,34.08,3483.73,3339.23,3734.38,782,10050
Philippine Airlines,BPA-CEB,2025.0,4,699.2439999999999,34.08,10000.0,10000.0,2909.1,26,3666
Philippine Airlines,BSO-CRK,2025.0,4,753.0319999999999,34.08,10000.0,10000.0,4515.62,60,554
Cebgo,BXU-CEB,2025.0,4,1749.744,5.87,5008.19,5025.39,2909.1,465,3666
Philippine Airlines,BXU-CEB,2025.0,4,1613.6399999999999,34.08,5008.19,5025.39,2909.1,465,3666
Cebu Pacific,BXU-MNL,2025.0,4,20948.324,46.17,5886.67,5025.39,3734.38,465,10050
Philippine Airlines,BXU-MNL,2025.0,4,8533.308,34.08,5886.67,5025.39,3734.38,465,10050
Philippine Airlines,CBO-MNL,2025.0,4,6767.796,34.08,10000.0,10000.0,3734.38,101,10050
Philippine Airlines,CBO-TWT,2025.0,4,430.304,34.08,10000.0,10000.0,10000.0,101,19
Cebgo,CEB-BCD,2025.0,4,1810.08,5.87,5016.46,2909.1,3339.23,3666,782
Philippine Airlines,CEB-BCD,2025.0,4,1613.6399999999999,34.08,5016.46,2909.1,3339.23,3666,782
Philippine Airlines,CEB-BPA,2025.0,4,699.2439999999999,34.08,10000.0,2909.1,10000.0,3666,26
Cebgo,CEB-BXU,2025.0,4,1689.408,5.87,5002.14,2909.1,5025.39,3666,465
Philippine Airlines,CEB-BXU,2025.0,4,1760.7659999999998,34.08,5002.14,2909.1,5025.39,3666,465
Cebgo,CEB-CGM,2025.0,4,1810.08,5.87,10000.0,2909.1,10000.0,3666,57
Cebgo,CEB-CGY,2025.0,4,5611.248,5.87,5363.76,2909.1,3756.72,3666,1010
Philippine Airlines,CEB-CGY,2025.0,4,3227.2799999999997,34.08,5363.76,2909.1,3756.72,3666,1010
Cebgo,CEB-CRK,2025.0,4,543.024,5.87,7165.13,2909.1,4515.62,3666,554
Cebu Pacific,CEB-CRK,2025.0,4,2632.996,46.17,7165.13,2909.1,4515.62,3666,554
Philippine Airlines,CEB-CRM,2025.0,4,699.2439999999999,34.08,10000.0,2909.1,10000.0,3666,43
Cebgo,CEB-CYP,2025.0,4,1327.392,5.87,10000.0,2909.1,5480.33,3666,70
Cebgo,CEB-DGT,2025.0,4,1508.3999999999999,5.87,8302.32,2909.1,4471.38,3666,320
Cebu Pacific,CEB-DGT,2025.0,4,155.868,46.17,8302.32,2909.1,4471.38,3666,320
Cebgo,CEB-DPL,2025.0,4,1749.744,5.87,10000.0,2909.1,3769.85,3666,175
Cebgo,CEB-DRP,2025.0,4,1810.08,5.87,10000.0,2909.1,4587.73,3666,447
Cebu Pacific,CEB-DVO,2025.0,4,7071.044,46.17,5175.25,2909.1,4991.46,3666,1559
Philippine Airlines,CEB-DVO,2025.0,4,4840.92,34.08,5175.25,2909.1,4991.46,3666,1559
Philippine Airlines,CEB-GES,2025.0,4,1075.76,34.08,10000.0,2909.1,5029.78,3666,307
Cebgo,CEB-IAO,2025.0,4,5430.24,5.87,5176.77,2909.1,5007.72,3666,607
Philippine Airlines,CEB-IAO,2025.0,4,3711.372,34.08,5176.77,2909.1,5007.72,3666,607
Cebgo,CEB-ILO,2025.0,4,3439.152,5.87,10000.0,2909.1,3237.04,3666,1039
AirAsia,CEB-MNL,2025.0,4,23157.0,13.89,3602.52,2909.1,3734.38,3666,10050
Cebgo,CEB-MNL,2025.0,4,181.00799999999998,5.87,3602.52,2909.1,3734.38,3666,10050
Cebu Pacific,CEB-MNL,2025.0,4,45350.884,46.17,3602.52,2909.1,3734.38,3666,10050
Philippine Airlines,CEB-MNL,2025.0,4,48673.394,34.08,3602.52,2909.1,3734.38,3666,10050
Cebgo,CEB-MPH,2025.0,4,60.336,5.87,6132.04,2909.1,3713.49,3666,1202
Cebu Pacific,CEB-MPH,2025.0,4,4831.907999999999,46.17,6132.04,2909.1,3713.49,3666,1202
Philippine Airlines,CEB-MPH,2025.0,4,1613.6399999999999,34.08,6132.04,2909.1,3713.49,3666,1202
Cebgo,CEB-PAG,2025.0,4,1629.072,5.87,10000.0,2909.1,6614.81,3666,154
Cebu Pacific,CEB-PPS,2025.0,4,5560.968,46.17,6069.38,2909.1,3792.81,3666,600
Philippine Airlines,CEB-PPS,2025.0,4,2043.944,34.08,6069.38,2909.1,3792.81,3666,600
Cebgo,CEB-SUG,2025.0,4,844.704,5.87,10000.0,2909.1,10000.0,3666,46
Cebgo,CEB-TAC,2025.0,4,422.352,5.87,6711.79,2909.1,3280.75,3666,720
Philippine Airlines,CEB-TAC,2025.0,4,1613.6399999999999,34.08,6711.79,2909.1,3280.75,3666,720
Cebgo,CEB-USU,2025.0,4,1810.08,5.87,5027.57,2909.1,5293.47,3666,352
Philippine Airlines,CEB-USU,2025.0,4,1559.8519999999999,34.08,5027.57,2909.1,5293.47,3666,352
Cebgo,CGM-CEB,2025.0,4,1629.072,5.87,10000.0,10000.0,2909.1,57,3666
Cebgo,CGY-CEB,2025.0,4,5550.912,5.87,5415.84,3756.72,2909.1,1010,3666
Philippine Airlines,CGY-CEB,2025.0,4,3065.9159999999997,34.08,5415.84,3756.72,2909.1,1010,3666
Cebgo,CGY-DVO,2025.0,4,965.376,5.87,10000.0,3756.72,4991.46,1010,1559
Cebu Pacific,CGY-ILO,2025.0,4,3273.228,46.17,10000.0,3756.72,3237.04,1010,1039
AirAsia,CGY-MNL,2025.0,4,4631.4,13.89,4339.01,3756.72,3734.38,1010,10050
Cebu Pacific,CGY-MNL,2025.0,4,28047.86,46.17,4339.01,3756.72,3734.38,1010,10050
Philippine Airlines,CGY-MNL,2025.0,4,20759.004,34.08,4339.01,3756.72,3734.38,1010,10050
Philippine Airlines,CRK-BSO,2025.0,4,860.608,34.08,10000.0,4515.62,10000.0,554,60
Cebgo,CRK-CEB,2025.0,4,543.024,5.87,7165.13,4515.62,2909.1,554,3666
Cebu Pacific,CRK-CEB,2025.0,4,2632.996,46.17,7165.13,4515.62,2909.1,554,3666
Cebu Pacific,CRK-DVO,2025.0,4,3596.696,46.17,10000.0,4515.62,4991.46,554,1559
Cebgo,CRK-ENI,2025.0,4,1689.408,5.87,10000.0,4515.62,10000.0,554,56
Cebgo,CRK-IAO,2025.0,4,1810.08,5.87,6124.73,4515.62,5007.72,554,607
Philippine Airlines,CRK-IAO,2025.0,4,645.4559999999999,34.08,6124.73,4515.62,5007.72,554,607
Cebgo,CRK-MBT,2025.0,4,1810.08,5.87,10000.0,4515.62,10000.0,554,58
Cebu Pacific,CRK-MPH,2025.0,4,9352.08,46.17,10000.0,4515.62,3713.49,554,1202
Cebgo,CRK-TAG,2025.0,4,1810.08,5.87,10000.0,4515.62,3248.82,554,590
Cebgo,CRK-USU,2025.0,4,60.336,5.87,9259.3,4515.62,5293.47,554,352
Philippine Airlines,CRK-USU,2025.0,4,1506.0639999999999,34.08,9259.3,4515.62,5293.47,554,352
Philippine Airlines,CRM-CEB,2025.0,4,699.2439999999999,34.08,10000.0,10000.0,2909.1,43,3666
Philippine Airlines,CRM-MNL,2025.0,4,53.788,34.08,10000.0,10000.0,3734.38,43,10050
Cebgo,CYP-CEB,2025.0,4,1327.392,5.87,10000.0,5480.33,2909.1,70,3666
Philippine Airlines,CYP-MNL,2025.0,4,699.2439999999999,34.08,10000.0,5480.33,3734.38,70,10050
Cebu Pacific,CYZ-MNL,2025.0,4,9352.08,46.17,10000.0,10000.0,3734.38,120,10050
Cebgo,DGT-CEB,2025.0,4,1508.3999999999999,5.87,10000.0,4471.38,2909.1,320,3666
Cebu Pacific,DGT-MNL,2025.0,4,9352.08,46.17,5004.16,4471.38,3734.38,320,10050
Philippine Airlines,DGT-MNL,2025.0,4,8827.56,34.08,5004.16,4471.38,3734.38,320,10050
Cebu Pacific,DMK-ILO,2025.0,4,2026.2839999999999,46.17,10000.0,10000.0,3237.04,13,1039
Cebgo,DPL-CEB,2025.0,4,1749.744,5.87,10000.0,3769.85,2909.1,175,3666
Cebu Pacific,DPL-MNL,2025.0,4,4676.04,46.17,5020.02,3769.85,3734.38,175,10050
Philippine Airlines,DPL-MNL,2025.0,4,4119.528,34.08,5020.02,3769.85,3734.38,175,10050
Cebgo,DRP-CEB,2025.0,4,1810.08,5.87,10000.0,4587.73,2909.1,447,3666
Cebu Pacific,DRP-MNL,2025.0,4,17787.388,46.17,5107.33,4587.73,3734.38,447,10050
Philippine Airlines,DRP-MNL,2025.0,4,13241.34,34.08,5107.33,4587.73,3734.38,447,10050
Cebu Pacific,DVO-BCD,2025.0,4,2026.2839999999999,46.17,10000.0,4991.46,3339.23,1559,782
Cebu Pacific,DVO-CEB,2025.0,4,7071.044,46.17,5155.92,4991.46,2909.1,1559,3666
Philippine Airlines,DVO-CEB,2025.0,4,4948.496,34.08,5155.92,4991.46,2909.1,1559,3666
Cebgo,DVO-CGY,2025.0,4,965.376,5.87,10000.0,4991.46,3756.72,1559,1010
Cebu Pacific,DVO-CRK,2025.0,4,3596.696,46.17,10000.0,4991.46,4515.62,1559,554
Cebu Pacific,DVO-DGT,2025.0,4,192.74,46.17,10000.0,4991.46,4471.38,1559,320
Cebgo,DVO-IAO,2025.0,4,1810.08,5.87,10000.0,4991.46,5007.72,1559,607
Cebu Pacific,DVO-ILO,2025.0,4,4208.436,46.17,10000.0,4991.46,3237.04,1559,1039
Cebu Pacific,DVO-MNL,2025.0,4,51164.090000000004,46.17,5061.1,4991.46,3734.38,1559,10050
Philippine Airlines,DVO-MNL,2025.0,4,40978.546,34.08,5061.1,4991.46,3734.38,1559,10050
Cebu Pacific,DVO-MPH,2025.0,4,3117.3599999999997,46.17,10000.0,4991.46,3713.49,1559,1202
Philippine Airlines,DVO-TAG,2025.0,4,1559.8519999999999,34.08,10000.0,4991.46,3248.82,1559,590
Cebgo,ENI-CRK,2025.0,4,1689.408,5.87,10000.0,10000.0,4515.62,56,554
Philippine Airlines,EUQ-MNL,2025.0,4,645.4559999999999,34.08,10000.0,10000.0,3734.38,24,10050
Philippine Airlines,GES-CEB,2025.0,4,1075.76,34.08,10000.0,5029.78,2909.1,307,3666
Cebu Pacific,GES-MNL,2025.0,4,14300.470000000001,46.17,5008.67,5029.78,3734.38,307,10050
Philippine Airlines,GES-MNL,2025.0,4,15543.150000000001,34.08,5008.67,5029.78,3734.38,307,10050
Cebgo,IAO-CEB,2025.0,4,5309.568,5.87,5156.94,5007.72,2909.1,607,3666
Philippine Airlines,IAO-CEB,2025.0,4,3711.372,34.08,5156.94,5007.72,2909.1,607,3666
Cebgo,IAO-CRK,2025.0,4,1810.08,5.87,6124.73,5007.72,4515.62,607,554
Philippine Airlines,IAO-CRK,2025.0,4,645.4559999999999,34.08,6124.73,5007.72,4515.62,607,554
Cebgo,IAO-DVO,2025.0,4,1810.08,5.87,10000.0,5007.72,4991.46,607,1559
Philippine Airlines,IAO-MNL,2025.0,4,3227.2799999999997,34.08,10000.0,5007.72,3734.38,607,10050
Cebgo,ILO-CEB,2025.0,4,3378.816,5.87,10000.0,3237.04,2909.1,1039,3666
Cebu Pacific,ILO-CGY,2025.0,4,3273.228,46.17,10000.0,3237.04,3756.72,1039,1010
Cebu Pacific,ILO-DVO,2025.0,4,4208.436,46.17,10000.0,3237.04,4991.46,1039,1559
AirAsia,ILO-MNL,2025.0,4,23814.36,13.89,3381.92,3237.04,3734.38,1039,10050
Cebu Pacific,ILO-MNL,2025.0,4,19357.8,46.17,3381.92,3237.04,3734.38,1039,10050
Philippine Airlines,ILO-MNL,2025.0,4,18060.112,34.08,3381.92,3237.04,3734.38,1039,10050
Cebu Pacific,ILO-TAC,2025.0,4,2493.888,46.17,10000.0,3237.04,3280.75,1039,720
AirAsia,KLO-MNL,2025.0,4,9725.94,13.89,5667.65,5954.35,3734.38,211,10050
Cebu Pacific,KLO-MNL,2025.0,4,4520.172,46.17,5667.65,5954.35,3734.38,211,10050
Philippine Airlines,LAO-MNL,2025.0,4,8386.182,34.08,10000.0,10000.0,3734.38,88,10050
Cebgo,MBT-CRK,2025.0,4,1689.408,5.87,10000.0,10000.0,4515.62,58,554
AirAsia,MNL-BCD,2025.0,4,9262.8,13.89,3522.26,3734.38,3339.23,10050,782
Cebu Pacific,MNL-BCD,2025.0,4,16867.264,46.17,3522.26,3734.38,3339.23,10050,782
Philippine Airlines,MNL-BCD,2025.0,4,12992.966,34.08,3522.26,3734.38,3339.23,10050,782
Philippine Airlines,MNL-BSO,2025.0,4,1613.6399999999999,34.08,10000.0,3734.38,10000.0,10050,60
Cebu Pacific,MNL-BXU,2025.0,4,20755.584,46.17,5812.86,3734.38,5025.39,10050,465
Philippine Airlines,MNL-BXU,2025.0,4,8827.56,34.08,5812.86,3734.38,5025.39,10050,465
Philippine Airlines,MNL-CBO,2025.0,4,6914.9220000000005,34.08,10000.0,3734.38,10000.0,10050,101
AirAsia,MNL-CEB,2025.0,4,27942.78,13.89,3427.02,3734.38,2909.1,10050,3666
Cebgo,MNL-CEB,2025.0,4,2353.104,5.87,3427.02,3734.38,2909.1,10050,3666
Cebu Pacific,MNL-CEB,2025.0,4,39924.834,46.17,3427.02,3734.38,2909.1,10050,3666
Philippine Airlines,MNL-CEB,2025.0,4,53639.292,34.08,3427.02,3734.38,2909.1,10050,3666
AirAsia,MNL-CGY,2025.0,4,4631.4,13.89,4688.71,3734.38,3756.72,10050,1010
Cebu Pacific,MNL-CGY,2025.0,4,32103.780000000002,46.17,4688.71,3734.38,3756.72,10050,1010
Philippine Airlines,MNL-CGY,2025.0,4,16240.812,34.08,4688.71,3734.38,3756.72,10050,1010
Philippine Airlines,MNL-CRM,2025.0,4,860.608,34.08,10000.0,3734.38,10000.0,10050,43
Philippine Airlines,MNL-CYP,2025.0,4,699.2439999999999,34.08,10000.0,3734.38,5480.33,10050,70
Cebu Pacific,MNL-CYZ,2025.0,4,9352.08,46.17,10000.0,3734.38,10000.0,10050,120
Cebu Pacific,MNL-DGT,2025.0,4,13716.384,46.17,5235.14,3734.38,4471.38,10050,320
Philippine Airlines,MNL-DGT,2025.0,4,8827.56,34.08,5235.14,3734.38,4471.38,10050,320
Cebu Pacific,MNL-DPL,2025.0,4,4676.04,46.17,5010.48,3734.38,3769.85,10050,175
Philippine Airlines,MNL-DPL,2025.0,4,4266.654,34.08,5010.48,3734.38,3769.85,10050,175
Cebu Pacific,MNL-DRP,2025.0,4,17787.388,46.17,5099.55,3734.38,4587.73,10050,447
Philippine Airlines,MNL-DRP,2025.0,4,13388.466,34.08,5099.55,3734.38,4587.73,10050,447
Cebu Pacific,MNL-DVO,2025.0,4,49265.182,46.17,5038.4,3734.38,4991.46,10050,1559
Philippine Airlines,MNL-DVO,2025.0,4,41326.586,34.08,5038.4,3734.38,4991.46,10050,1559
Philippine Airlines,MNL-EUQ,2025.0,4,645.4559999999999,34.08,10000.0,3734.38,10000.0,10050,24
Cebu Pacific,MNL-GES,2025.0,4,14300.470000000001,46.17,5010.74,3734.38,5029.78,10050,307
Philippine Airlines,MNL-GES,2025.0,4,15690.276,34.08,5010.74,3734.38,5029.78,10050,307
Philippine Airlines,MNL-IAO,2025.0,4,4679.556,34.08,10000.0,3734.38,5007.72,10050,607
AirAsia,MNL-ILO,2025.0,4,18525.6,13.89,3360.85,3734.38,3237.04,10050,1039
Cebu Pacific,MNL-ILO,2025.0,4,22835.5,46.17,3360.85,3734.38,3237.04,10050,1039
Philippine Airlines,MNL-ILO,2025.0,4,22361.57,34.08,3360.85,3734.38,3237.04,10050,1039
AirAsia,MNL-KLO,2025.0,4,13739.82,13.89,6211.17,3734.38,5954.35,10050,211
Cebu Pacific,MNL-KLO,2025.0,4,4676.04,46.17,6211.17,3734.38,5954.35,10050,211
Philippine Airlines,MNL-LAO,2025.0,4,4560.906,34.08,10000.0,3734.38,10000.0,10050,88
Cebu Pacific,MNL-MNL,2025.0,4,311.736,46.17,5643.46,3734.38,3734.38,10050,10050
Philippine Airlines,MNL-MNL,2025.0,4,147.126,34.08,5643.46,3734.38,3734.38,10050,10050
AirAsia,MNL-MPH,2025.0,4,18371.22,13.89,3250.39,3734.38,3713.49,10050,1202
Cebgo,MNL-MPH,2025.0,4,1810.08,5.87,3250.39,3734.38,3713.49,10050,1202
Cebu Pacific,MNL-MPH,2025.0,4,23224.332,46.17,3250.39,3734.38,3713.49,10050,1202
Philippine Airlines,MNL-MPH,2025.0,4,14560.728000000001,34.08,3250.39,3734.38,3713.49,10050,1202
Cebu Pacific,MNL-OZC,2025.0,4,7169.928,46.17,10000.0,3734.38,5567.38,10050,146
Cebu Pacific,MNL-PAG,2025.0,4,4676.04,46.17,10000.0,3734.38,6614.81,10050,154
AirAsia,MNL-PPS,2025.0,4,6638.34,13.89,3833.73,3734.38,3792.81,10050,600
Cebu Pacific,MNL-PPS,2025.0,4,16092.952000000001,46.17,3833.73,3734.38,3792.81,10050,600
Philippine Airlines,MNL-PPS,2025.0,4,8699.418,34.08,3833.73,3734.38,3792.81,10050,600
Cebu Pacific,MNL-RXS,2025.0,4,4676.04,46.17,10000.0,3734.38,5289.36,10050,131
Cebu Pacific,MNL-SJI,2025.0,4,4676.04,46.17,10000.0,3734.38,10000.0,10050,60
AirAsia,MNL-TAC,2025.0,4,9262.8,13.89,3507.72,3734.38,3280.75,10050,720
Cebu Pacific,MNL-TAC,2025.0,4,8105.1359999999995,46.17,3507.72,3734.38,3280.75,10050,720
Philippine Airlines,MNL-TAC,2025.0,4,13589.380000000001,34.08,3507.72,3734.38,3280.75,10050,720
AirAsia,MNL-TAG,2025.0,4,9262.8,13.89,3437.79,3734.38,3248.82,10050,590
Cebu Pacific,MNL-TAG,2025.0,4,10912.436,46.17,3437.79,3734.38,3248.82,10050,590
Philippine Airlines,MNL-TAG,2025.0,4,14138.334,34.08,3437.79,3734.38,3248.82,10050,590
Cebu Pacific,MNL-TUG,2025.0,4,9196.212,46.17,10000.0,3734.38,8010.38,10050,229
Cebgo,MNL-USU,2025.0,4,1749.744,5.87,10000.0,3734.38,5293.47,10050,352
Cebgo,MNL-WNP,2025.0,4,3258.144,5.87,10000.0,3734.38,10000.0,10050,111
Cebu Pacific,MPH-CEB,2025.0,4,4676.04,46.17,6314.65,3713.49,2909.1,1202,3666
Philippine Airlines,MPH-CEB,2025.0,4,1506.0639999999999,34.08,6314.65,3713.49,2909.1,1202,3666
Cebu Pacific,MPH-CRK,2025.0,4,9352.08,46.17,10000.0,3713.49,4515.62,1202,554
Cebu Pacific,MPH-DVO,2025.0,4,3117.3599999999997,46.17,10000.0,3713.49,4991.46,1202,1559
