DATE,FROM,TO,AIRCRAFT,FLIGHT NUMBER,AIRLINE,# OF SEATS,LOAD FACTOR,MONTH
3/28/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8610),PR2889,Philippine Airlines,186,147.126,3
3/27/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8613),PR2889,Philippine Airlines,186,147.126,3
3/26/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8615),PR2889,Philippine Airlines,186,147.126,3
3/25/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8615),PR2889,Philippine Airlines,186,147.126,3
3/24/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8611),PR2889,Philippine Airlines,186,147.126,3
3/23/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8606),PR2889,Philippine Airlines,186,147.126,3
3/22/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8615),PR2889,Philippine Airlines,186,147.126,3
3/21/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8604),PR2889,Philippine Airlines,186,147.126,3
3/20/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8609),PR2889,Philippine Airlines,186,147.126,3
3/19/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8613),PR2889,Philippine Airlines,186,147.126,3
3/18/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8615),PR2889,Philippine Airlines,186,147.126,3
3/17/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8606),PR2889,Philippine Airlines,186,147.126,3
3/16/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8619),PR2889,Philippine Airlines,186,147.126,3
3/15/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8620),PR2889,Philippine Airlines,186,147.126,3
3/14/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8612),PR2889,Philippine Airlines,186,147.126,3
3/13/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8609),PR2889,Philippine Airlines,186,147.126,3
3/12/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8613),PR2889,Philippine Airlines,186,147.126,3
3/11/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8612),PR2889,Philippine Airlines,186,147.126,3
3/10/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8619),PR2889,Philippine Airlines,186,147.126,3
3/9/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8610),PR2889,Philippine Airlines,186,147.126,3
3/8/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8612),PR2889,Philippine Airlines,186,147.126,3
3/7/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8620),PR2889,Philippine Airlines,186,147.126,3
3/6/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8619),PR2889,Philippine Airlines,186,147.126,3
3/5/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8610),PR2889,Philippine Airlines,186,147.126,3
3/4/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8620),PR2889,Philippine Airlines,186,147.126,3
3/3/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8619),PR2889,Philippine Airlines,186,147.126,3
3/2/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8615),PR2889,Philippine Airlines,186,147.126,3
3/1/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8395),PR2889,Philippine Airlines,186,147.126,3
2/29/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8398),PR2889,Philippine Airlines,186,147.126,2
2/28/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8398),PR2889,Philippine Airlines,186,147.126,2
2/27/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8613),PR2889,Philippine Airlines,186,147.126,2
2/26/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8606),PR2889,Philippine Airlines,186,147.126,2
2/25/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8604),PR2889,Philippine Airlines,186,147.126,2
2/24/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8398),PR2889,Philippine Airlines,186,147.126,2
2/23/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8620),PR2889,Philippine Airlines,186,147.126,2
2/22/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8620),PR2889,Philippine Airlines,186,147.126,2
2/21/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8606),PR2889,Philippine Airlines,186,147.126,2
2/20/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8615),PR2889,Philippine Airlines,186,147.126,2
2/19/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8610),PR2889,Philippine Airlines,186,147.126,2
2/18/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8610),PR2889,Philippine Airlines,186,147.126,2
2/17/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8610),PR2889,Philippine Airlines,186,147.126,2
2/16/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8613),PR2889,Philippine Airlines,186,147.126,2
2/15/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8604),PR2889,Philippine Airlines,186,147.126,2
2/14/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8604),PR2889,Philippine Airlines,186,147.126,2
2/13/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8615),PR2889,Philippine Airlines,186,147.126,2
2/12/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8612),PR2889,Philippine Airlines,186,147.126,2
2/11/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8398),PR2889,Philippine Airlines,186,147.126,2
2/10/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8613),PR2889,Philippine Airlines,186,147.126,2
2/9/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8619),PR2889,Philippine Airlines,186,147.126,2
2/8/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8395),PR2889,Philippine Airlines,186,147.126,2
2/7/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8604),PR2889,Philippine Airlines,186,147.126,2
2/6/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8615),PR2889,Philippine Airlines,186,147.126,2
2/5/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8397),PR2889,Philippine Airlines,186,147.126,2
2/4/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8397),PR2889,Philippine Airlines,186,147.126,2
2/3/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8397),PR2889,Philippine Airlines,186,147.126,2
2/2/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8395),PR2889,Philippine Airlines,186,147.126,2
2/1/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8619),PR2889,Philippine Airlines,186,147.126,2
1/31/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8610),PR2889,Philippine Airlines,186,147.126,1
1/30/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8398),PR2889,Philippine Airlines,186,147.126,1
1/29/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8606),PR2889,Philippine Airlines,186,147.126,1
1/28/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8395),PR2889,Philippine Airlines,186,147.126,1
1/27/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8395),PR2889,Philippine Airlines,186,147.126,1
1/26/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8606),PR2889,Philippine Airlines,186,147.126,1
1/25/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8398),PR2889,Philippine Airlines,186,147.126,1
1/24/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8613),PR2889,Philippine Airlines,186,147.126,1
1/23/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8612),PR2889,Philippine Airlines,186,147.126,1
1/22/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8604),PR2889,Philippine Airlines,186,147.126,1
1/21/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8612),PR2889,Philippine Airlines,186,147.126,1
1/20/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8395),PR2889,Philippine Airlines,186,147.126,1
1/19/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8609),PR2889,Philippine Airlines,186,147.126,1
1/18/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8604),PR2889,Philippine Airlines,186,147.126,1
1/17/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8619),PR2889,Philippine Airlines,186,147.126,1
1/16/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8612),PR2889,Philippine Airlines,186,147.126,1
1/15/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8604),PR2889,Philippine Airlines,186,147.126,1
1/14/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8620),PR2889,Philippine Airlines,186,147.126,1
1/13/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8604),PR2889,Philippine Airlines,186,147.126,1
1/12/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8398),PR2889,Philippine Airlines,186,147.126,1
1/11/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8604),PR2889,Philippine Airlines,186,147.126,1
1/10/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8613),PR2889,Philippine Airlines,186,147.126,1
1/9/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8398),PR2889,Philippine Airlines,186,147.126,1
1/8/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8611),PR2889,Philippine Airlines,186,147.126,1
1/7/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8611),PR2889,Philippine Airlines,186,147.126,1
1/6/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8398),PR2889,Philippine Airlines,186,147.126,1
1/5/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8615),PR2889,Philippine Airlines,186,147.126,1
1/4/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8619),PR2889,Philippine Airlines,186,147.126,1
1/3/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8395),PR2889,Philippine Airlines,186,147.126,1
1/2/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8604),PR2889,Philippine Airlines,186,147.126,1
1/1/2024 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8615),PR2889,Philippine Airlines,186,147.126,1
12/31/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8619),PR2889,Philippine Airlines,186,150.288,12
12/30/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8619),PR2889,Philippine Airlines,186,150.288,12
12/29/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8619),PR2889,Philippine Airlines,186,150.288,12
12/28/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8395),PR2889,Philippine Airlines,186,150.288,12
12/27/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8395),PR2889,Philippine Airlines,186,150.288,12
12/26/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8612),PR2889,Philippine Airlines,186,150.288,12
12/25/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8620),PR2889,Philippine Airlines,186,150.288,12
12/24/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8612),PR2889,Philippine Airlines,186,150.288,12
12/23/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8619),PR2889,Philippine Airlines,186,150.288,12
12/22/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8619),PR2889,Philippine Airlines,186,150.288,12
12/21/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8604),PR2889,Philippine Airlines,186,150.288,12
12/20/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8615),PR2889,Philippine Airlines,186,150.288,12
12/19/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8395),PR2889,Philippine Airlines,186,150.288,12
12/18/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8604),PR2889,Philippine Airlines,186,150.288,12
12/17/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8610),PR2889,Philippine Airlines,186,150.288,12
12/16/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8395),PR2889,Philippine Airlines,186,150.288,12
12/15/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8612),PR2889,Philippine Airlines,186,150.288,12
12/14/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8611),PR2889,Philippine Airlines,186,150.288,12
12/13/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8609),PR2889,Philippine Airlines,186,150.288,12
12/12/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8612),PR2889,Philippine Airlines,186,150.288,12
12/11/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8395),PR2889,Philippine Airlines,186,150.288,12
12/10/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8612),PR2889,Philippine Airlines,186,150.288,12
12/10/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8612),PR2889,Philippine Airlines,186,150.288,12
12/9/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8612),PR2889,Philippine Airlines,186,150.288,12
12/8/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8613),PR2889,Philippine Airlines,186,150.288,12
12/7/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8606),PR2889,Philippine Airlines,186,150.288,12
12/6/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8611),PR2889,Philippine Airlines,186,150.288,12
12/5/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8613),PR2889,Philippine Airlines,186,150.288,12
12/4/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8397),PR2889,Philippine Airlines,186,150.288,12
12/3/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8395),PR2889,Philippine Airlines,186,150.288,12
12/2/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8612),PR2889,Philippine Airlines,186,150.288,12
12/1/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8611),PR2889,Philippine Airlines,186,150.288,12
11/30/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8615),PR2889,Philippine Airlines,186,150.288,11
11/29/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8604),PR2889,Philippine Airlines,186,150.288,11
11/28/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8604),PR2889,Philippine Airlines,186,150.288,11
11/27/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8615),PR2889,Philippine Airlines,186,150.288,11
11/26/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8611),PR2889,Philippine Airlines,186,150.288,11
11/25/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8620),PR2889,Philippine Airlines,186,150.288,11
11/24/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8606),PR2889,Philippine Airlines,186,150.288,11
11/23/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8611),PR2889,Philippine Airlines,186,150.288,11
11/22/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8609),PR2889,Philippine Airlines,186,150.288,11
11/21/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8613),PR2889,Philippine Airlines,186,150.288,11
11/20/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8610),PR2889,Philippine Airlines,186,150.288,11
11/19/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8609),PR2889,Philippine Airlines,186,150.288,11
11/18/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8604),PR2889,Philippine Airlines,186,150.288,11
11/17/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8620),PR2889,Philippine Airlines,186,150.288,11
11/16/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8620),PR2889,Philippine Airlines,186,150.288,11
11/15/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8611),PR2889,Philippine Airlines,186,150.288,11
11/14/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8619),PR2889,Philippine Airlines,186,150.288,11
11/13/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8620),PR2889,Philippine Airlines,186,150.288,11
11/12/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8609),PR2889,Philippine Airlines,186,150.288,11
11/11/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8395),PR2889,Philippine Airlines,186,150.288,11
11/10/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8604),PR2889,Philippine Airlines,186,150.288,11
11/9/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8604),PR2889,Philippine Airlines,186,150.288,11
11/8/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8609),PR2889,Philippine Airlines,186,150.288,11
11/7/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8611),PR2889,Philippine Airlines,186,150.288,11
11/6/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8613),PR2889,Philippine Airlines,186,150.288,11
11/5/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8620),PR2889,Philippine Airlines,186,150.288,11
11/4/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8609),PR2889,Philippine Airlines,186,150.288,11
11/3/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8609),PR2889,Philippine Airlines,186,150.288,11
11/2/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8620),PR2889,Philippine Airlines,186,150.288,11
11/1/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8611),PR2889,Philippine Airlines,186,150.288,11
10/31/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8619),PR2889,Philippine Airlines,186,150.288,10
10/30/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8619),PR2889,Philippine Airlines,186,150.288,10
10/29/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8620),PR2889,Philippine Airlines,186,150.288,10
10/28/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8620),PR2889,Philippine Airlines,186,150.288,10
10/27/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8610),PR2889,Philippine Airlines,186,150.288,10
10/26/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8398),PR2889,Philippine Airlines,186,150.288,10
10/25/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8610),PR2889,Philippine Airlines,186,150.288,10
10/24/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8613),PR2889,Philippine Airlines,186,150.288,10
10/23/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8619),PR2889,Philippine Airlines,186,150.288,10
10/22/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8620),PR2889,Philippine Airlines,186,150.288,10
10/21/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8615),PR2889,Philippine Airlines,186,150.288,10
10/20/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8609),PR2889,Philippine Airlines,186,150.288,10
10/19/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8613),PR2889,Philippine Airlines,186,150.288,10
10/18/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8609),PR2889,Philippine Airlines,186,150.288,10
10/16/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8606),PR2889,Philippine Airlines,186,150.288,10
10/15/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8613),PR2889,Philippine Airlines,186,150.288,10
10/13/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8609),PR2889,Philippine Airlines,186,150.288,10
10/12/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8611),PR2889,Philippine Airlines,186,150.288,10
10/11/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8604),PR2889,Philippine Airlines,186,150.288,10
10/10/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8398),PR2889,Philippine Airlines,186,150.288,10
10/9/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8606),PR2889,Philippine Airlines,186,150.288,10
10/8/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8606),PR2889,Philippine Airlines,186,150.288,10
10/6/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8609),PR2889,Philippine Airlines,186,150.288,10
10/5/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8609),PR2889,Philippine Airlines,186,150.288,10
10/4/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8619),PR2889,Philippine Airlines,186,150.288,10
10/3/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8604),PR2889,Philippine Airlines,186,150.288,10
10/1/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8619),PR2889,Philippine Airlines,186,150.288,10
9/29/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8398),PR2889,Philippine Airlines,186,150.288,9
9/28/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8610),PR2889,Philippine Airlines,186,150.288,9
9/27/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8609),PR2889,Philippine Airlines,186,150.288,9
9/26/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8610),PR2889,Philippine Airlines,186,150.288,9
9/25/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8610),PR2889,Philippine Airlines,186,150.288,9
9/24/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8609),PR2889,Philippine Airlines,186,150.288,9
9/23/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8398),PR2889,Philippine Airlines,186,150.288,9
9/22/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8610),PR2889,Philippine Airlines,186,150.288,9
9/21/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8613),PR2889,Philippine Airlines,186,150.288,9
9/20/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8604),PR2889,Philippine Airlines,186,150.288,9
9/19/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8604),PR2889,Philippine Airlines,186,150.288,9
9/18/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8604),PR2889,Philippine Airlines,186,150.288,9
9/17/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8619),PR2889,Philippine Airlines,186,150.288,9
9/16/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8615),PR2889,Philippine Airlines,186,150.288,9
9/15/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8604),PR2889,Philippine Airlines,186,150.288,9
9/14/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8398),PR2889,Philippine Airlines,186,150.288,9
9/13/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8610),PR2889,Philippine Airlines,186,150.288,9
9/12/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8606),PR2889,Philippine Airlines,186,150.288,9
9/11/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8398),PR2889,Philippine Airlines,186,150.288,9
9/10/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8397),PR2889,Philippine Airlines,186,150.288,9
9/9/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8619),PR2889,Philippine Airlines,186,150.288,9
9/8/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8619),PR2889,Philippine Airlines,186,150.288,9
9/7/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8397),PR2889,Philippine Airlines,186,150.288,9
9/6/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8397),PR2889,Philippine Airlines,186,150.288,9
9/5/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8615),PR2889,Philippine Airlines,186,150.288,9
9/4/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8609),PR2889,Philippine Airlines,186,150.288,9
9/3/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8397),PR2889,Philippine Airlines,186,150.288,9
9/2/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8611),PR2889,Philippine Airlines,186,150.288,9
9/1/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8611),PR2889,Philippine Airlines,186,150.288,9
8/31/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8610),PR2889,Philippine Airlines,186,150.288,8
8/30/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8606),PR2889,Philippine Airlines,186,150.288,8
8/29/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8615),PR2889,Philippine Airlines,186,150.288,8
8/28/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8606),PR2889,Philippine Airlines,186,150.288,8
8/27/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8398),PR2889,Philippine Airlines,186,150.288,8
8/26/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8609),PR2889,Philippine Airlines,186,150.288,8
8/25/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8620),PR2889,Philippine Airlines,186,150.288,8
8/24/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8610),PR2889,Philippine Airlines,186,150.288,8
8/21/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8613),PR2889,Philippine Airlines,186,150.288,8
8/20/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8604),PR2889,Philippine Airlines,186,150.288,8
8/19/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8610),PR2889,Philippine Airlines,186,150.288,8
8/18/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8620),PR2889,Philippine Airlines,186,150.288,8
8/17/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8619),PR2889,Philippine Airlines,186,150.288,8
8/16/2023 0:00,Manila (MNL),Ozamiz (OZC),A320 (RP-C8398),PR2889,Philippine Airlines,186,150.288,8
8/15/2023 0:00,Manila (MNL),Ozamiz (OZC),DH8D (RP-C5905),PR2889,Philippine Airlines,68,54.944,8
