DATE,FROM,TO,AIRCRAFT,FLIGHT TIME,STD,ATD,STA,STATUS,FLIGHT NUMBER,AIRLINE,# OF SEATS,LOAD FACTOR,MONTH
5/27/2025,Manila (MNL),Cebu (CEB),A321 (RP-C9923),0:55:00,9:05:00,9:04:00,10:40:00,Landed 9:59 AM,PR2849,Philippine Airlines,230,181.93,5
5/27/2025,Manila (MNL),Cebu (CEB),A320 (RP-C8395),0:59:00,12:10:00,12:31:00,13:45:00,Landed 1:30 PM,PR2853,Philippine Airlines,186,147.126,5
5/27/2025,Manila (MNL),Cebu (CEB),A321 (RP-C9923),0:58:00,13:55:00,14:24:00,15:30:00,Landed 3:21 PM,PR2867,Philippine Airlines,230,181.93,5
5/27/2025,Manila (MNL),Cebu (CEB),A320 (RP-C8611),1:12:00,18:30:00,18:54:00,20:10:00,Landed 8:06 PM,PR2861,Philippine Airlines,186,147.126,5
5/27/2025,Manila (MNL),Cebu (CEB),A333 (RP-C8782),1:02:00,19:00:00,19:55:00,20:40:00,Landed 8:57 PM,PR1863,Philippine Airlines,440,348.04,5
5/27/2025,Manila (MNL),Cebu (CEB),A320 (RP-C8393),1:02:00,21:40:00,22:18:00,23:15:00,Landed 11:20 PM,PR2859,Philippine Airlines,186,147.126,5
5/28/2025,Manila (MNL),Cebu (CEB),A320 (RP-C8604),0:56:00,23:05:00,0:05:00,0:40:00,Landed 1:01 AM,PR2869,Philippine Airlines,186,147.126,5
5/28/2025,Manila (MNL),Cebu (CEB),A321 (RP-C9902),1:05:00,3:30:00,3:47:00,5:05:00,Landed 4:52 AM,PR1841,Philippine Airlines,230,181.93,5
5/28/2025,Manila (MNL),Cebu (CEB),DH8D (RP-C5902),1:16:00,4:45:00,5:04:00,6:35:00,Landed 6:20 AM,PR2835,Philippine Airlines,68,53.788,5
5/28/2025,Manila (MNL),Cebu (CEB),A333 (RP-C8786),0:57:00,6:05:00,6:19:00,7:45:00,Landed 7:15 AM,PR1851,Philippine Airlines,440,348.04,5
5/28/2025,Manila (MNL),Cebu (CEB),A321 (RP-C9927),0:57:00,9:05:00,9:21:00,10:40:00,Landed 10:18 AM,PR2849,Philippine Airlines,230,181.93,5
5/28/2025,Manila (MNL),Cebu (CEB),A321 (RP-C9924),0:56:00,12:10:00,12:20:00,13:45:00,Landed 1:16 PM,PR2853,Philippine Airlines,230,181.93,5
5/28/2025,Manila (MNL),Cebu (CEB),A321 (RP-C9927),1:00:00,13:55:00,14:26:00,15:30:00,Landed 3:25 PM,PR2867,Philippine Airlines,230,181.93,5
5/28/2025,Manila (MNL),Cebu (CEB),A321 (RP-C9924),0:56:00,17:25:00,18:07:00,19:00:00,Landed 7:03 PM,PR2861,Philippine Airlines,230,181.93,5
5/28/2025,Manila (MNL),Cebu (CEB),A320 (RP-C8619),0:54:00,21:40:00,21:38:00,23:15:00,Landed 10:33 PM,PR2859,Philippine Airlines,186,147.126,5
5/29/2025,Manila (MNL),Cebu (CEB),A320 (RP-C8620),1:01:00,23:05:00,23:24:00,0:40:00,Landed 12:26 AM,PR2869,Philippine Airlines,186,147.126,5
5/29/2025,Manila (MNL),Cebu (CEB),A321 (RP-C9914),1:01:00,3:30:00,3:42:00,5:05:00,Landed 4:42 AM,PR1841,Philippine Airlines,230,181.93,5
5/29/2025,Manila (MNL),Cebu (CEB),DH8D (RP-C5911),1:14:00,4:45:00,5:07:00,6:35:00,Landed 6:21 AM,PR2835,Philippine Airlines,68,53.788,5
5/29/2025,Manila (MNL),Cebu (CEB),A321 (RP-C9918),0:58:00,5:25:00,6:10:00,7:00:00,Landed 7:09 AM,PR1845,Philippine Airlines,230,181.93,5
5/29/2025,Manila (MNL),Cebu (CEB),A333 (RP-C8780),0:54:00,6:05:00,8:29:00,7:45:00,Landed 9:23 AM,PR1851,Philippine Airlines,440,348.04,5
5/29/2025,Manila (MNL),Cebu (CEB),A321 (RP-C9921),0:59:00,9:05:00,9:13:00,10:40:00,Landed 10:13 AM,PR2849,Philippine Airlines,230,181.93,5
5/29/2025,Manila (MNL),Cebu (CEB),A320 (RP-C8620),1:00:00,12:25:00,13:32:00,14:50:00,Landed 2:32 PM,PR2853,Philippine Airlines,186,147.126,5
5/29/2025,Manila (MNL),Cebu (CEB),A321 (RP-C9921),0:59:00,13:55:00,14:05:00,15:30:00,Landed 3:04 PM,PR2867,Philippine Airlines,230,181.93,5
5/29/2025,Manila (MNL),Cebu (CEB),A21N (RP-C9933),0:59:00,17:25:00,18:09:00,19:00:00,Landed 7:08 PM,PR1861,Philippine Airlines,230,181.93,5
5/29/2025,Manila (MNL),Cebu (CEB),A333 (RP-C8764),0:54:00,19:00:00,19:37:00,20:40:00,Landed 8:31 PM,PR1863,Philippine Airlines,440,348.04,5
5/29/2025,Manila (MNL),Cebu (CEB),A320 (RP-C8398),1:01:00,21:40:00,21:54:00,23:15:00,Landed 10:55 PM,PR2859,Philippine Airlines,186,147.126,5
5/30/2025,Manila (MNL),Cebu (CEB),A320 (RP-C8611),1:01:00,23:05:00,23:12:00,0:40:00,Landed 12:13 AM,PR2869,Philippine Airlines,186,147.126,5
5/30/2025,Manila (MNL),Cebu (CEB),A321 (RP-C9909),0:57:00,3:30:00,3:53:00,5:05:00,Landed 4:49 AM,PR1841,Philippine Airlines,230,181.93,5
5/30/2025,Manila (MNL),Cebu (CEB),DH8D (RP-C5910),1:16:00,4:45:00,4:54:00,6:35:00,Landed 6:10 AM,PR2835,Philippine Airlines,68,53.788,5
5/30/2025,Manila (MNL),Cebu (CEB),A333 (RP-C8764),1:00:00,6:05:00,6:45:00,7:45:00,Landed 7:44 AM,PR1851,Philippine Airlines,440,348.04,5
5/30/2025,Manila (MNL),Cebu (CEB),A321 (RP-C9921),0:59:00,9:05:00,9:20:00,10:40:00,Landed 10:19 AM,PR2849,Philippine Airlines,230,181.93,5
5/30/2025,Manila (MNL),Cebu (CEB),A321 (RP-C9924),0:55:00,12:10:00,12:13:00,13:45:00,Landed 1:08 PM,PR2853,Philippine Airlines,230,181.93,5
5/30/2025,Manila (MNL),Cebu (CEB),A321 (RP-C9921),1:00:00,13:55:00,14:20:00,15:30:00,Landed 3:19 PM,PR2867,Philippine Airlines,230,181.93,5
5/30/2025,Manila (MNL),Cebu (CEB),A321 (RP-C9924),0:59:00,17:25:00,18:02:00,19:00:00,Landed 7:01 PM,PR2861,Philippine Airlines,230,181.93,5
5/30/2025,Manila (MNL),Cebu (CEB),A333 (RP-C8780),0:54:00,20:35:00,2:22:00,22:15:00,Landed 3:17 AM,PR1863,Philippine Airlines,440,348.04,5
5/30/2025,Manila (MNL),Cebu (CEB),A320 (RP-C8619),1:02:00,21:40:00,22:48:00,23:15:00,Landed 11:50 PM,PR2859,Philippine Airlines,186,147.126,5
5/31/2025,Manila (MNL),Cebu (CEB),A321 (RP-C9914),0:59:00,3:30:00,3:36:00,5:05:00,Landed 4:35 AM,PR1841,Philippine Airlines,230,181.93,5
5/31/2025,Manila (MNL),Cebu (CEB),DH8D (RP-C5917),1:12:00,4:45:00,4:50:00,6:35:00,Landed 6:02 AM,PR2835,Philippine Airlines,68,53.788,5
5/31/2025,Manila (MNL),Cebu (CEB),A321 (RP-C9912),0:56:00,6:05:00,6:20:00,7:45:00,Landed 7:16 AM,PR1851,Philippine Airlines,230,181.93,5
5/31/2025,Manila (MNL),Cebu (CEB),A321 (RP-C9923),0:59:00,9:05:00,11:44:00,10:40:00,Landed 12:42 PM,PR2849,Philippine Airlines,230,181.93,5
5/31/2025,Manila (MNL),Cebu (CEB),A320 (RP-C8393),0:57:00,12:10:00,12:34:00,13:45:00,Landed 1:31 PM,PR2853,Philippine Airlines,186,147.126,5
5/31/2025,Manila (MNL),Cebu (CEB),A21N (RP-C9936),0:58:00,17:25:00,17:50:00,19:00:00,Landed 6:48 PM,PR1861,Philippine Airlines,230,181.93,5
5/31/2025,Manila (MNL),Cebu (CEB),A320 (RP-C8611),1:00:00,21:40:00,21:54:00,23:15:00,Landed 10:54 PM,PR2859,Philippine Airlines,186,147.126,5
6/1/2025,Manila (MNL),Cebu (CEB),A320 (RP-C8395),1:02:00,23:05:00,23:05:00,0:40:00,Landed 12:07 AM,PR2869,Philippine Airlines,186,147.126,6
6/1/2025,Manila (MNL),Cebu (CEB),A321 (RP-C9918),0:59:00,3:30:00,4:11:00,5:05:00,Landed 5:11 AM,PR1841,Philippine Airlines,230,181.93,6
6/1/2025,Manila (MNL),Cebu (CEB),DH8D (RP-C5912),1:19:00,4:45:00,5:02:00,6:35:00,Landed 6:21 AM,PR2835,Philippine Airlines,68,53.788,6
6/1/2025,Manila (MNL),Cebu (CEB),A359 (RP-C3508),1:01:00,5:25:00,7:13:00,7:00:00,Landed 8:14 AM,PR1845,Philippine Airlines,440,348.04,6
6/1/2025,Manila (MNL),Cebu (CEB),A320 (RP-C8613),0:57:00,9:05:00,9:26:00,10:40:00,Landed 10:23 AM,PR2849,Philippine Airlines,186,147.126,6
6/1/2025,Manila (MNL),Cebu (CEB),A321 (RP-C9927),1:00:00,12:25:00,12:46:00,14:00:00,Landed 1:46 PM,PR2853,Philippine Airlines,230,181.93,6
6/1/2025,Manila (MNL),Cebu (CEB),A333 (RP-C8780),0:57:00,19:00:00,19:44:00,20:40:00,Landed 8:41 PM,PR1863,Philippine Airlines,440,348.04,6
6/1/2025,Manila (MNL),Cebu (CEB),A321 (RP-C9921),1:01:00,21:40:00,21:48:00,23:15:00,Landed 10:49 PM,PR2859,Philippine Airlines,230,181.93,6
6/2/2025,Manila (MNL),Cebu (CEB),A320 (RP-C8613),1:01:00,23:05:00,23:34:00,0:40:00,Landed 12:35 AM,PR2869,Philippine Airlines,186,147.126,6
6/2/2025,Manila (MNL),Cebu (CEB),DH8D (RP-C5917),1:07:00,4:45:00,5:15:00,6:35:00,Landed 6:21 AM,PR2835,Philippine Airlines,68,53.788,6
6/2/2025,Manila (MNL),Cebu (CEB),A333 (RP-C8783),0:57:00,6:05:00,6:41:00,7:45:00,Landed 7:38 AM,PR1851,Philippine Airlines,440,348.04,6
6/2/2025,Manila (MNL),Cebu (CEB),A321 (RP-C9921),0:57:00,9:05:00,9:06:00,10:40:00,Landed 10:03 AM,PR2849,Philippine Airlines,230,181.93,6
6/2/2025,Manila (MNL),Cebu (CEB),A320 (RP-C8612),1:02:00,12:25:00,12:25:00,14:00:00,Landed 1:27 PM,PR2853,Philippine Airlines,186,147.126,6
6/2/2025,Manila (MNL),Cebu (CEB),A321 (RP-C9921),1:01:00,13:55:00,14:04:00,15:30:00,Landed 3:05 PM,PR2867,Philippine Airlines,230,181.93,6
6/2/2025,Manila (MNL),Cebu (CEB),A320 (RP-C8612),1:00:00,17:25:00,18:04:00,19:00:00,Landed 7:04 PM,PR2861,Philippine Airlines,186,147.126,6
6/2/2025,Manila (MNL),Cebu (CEB),A333 (RP-C8765),0:56:00,20:25:00,23:03:00,23:59:00,Landed 11:59 PM,PR1863,Philippine Airlines,440,348.04,6
6/2/2025,Manila (MNL),Cebu (CEB),A321 (RP-C9923),0:59:00,21:40:00,21:53:00,23:15:00,Landed 10:52 PM,PR2859,Philippine Airlines,230,181.93,6
6/3/2025,Manila (MNL),Cebu (CEB),A320 (RP-C8397),1:11:00,23:05:00,23:07:00,0:40:00,Landed 12:18 AM,PR2869,Philippine Airlines,186,147.126,6
6/3/2025,Manila (MNL),Cebu (CEB),A321 (RP-C9903),0:58:00,3:30:00,3:44:00,5:05:00,Landed 4:42 AM,PR1841,Philippine Airlines,230,181.93,6
6/3/2025,Manila (MNL),Cebu (CEB),DH8D (RP-C5905),1:16:00,4:45:00,4:56:00,6:35:00,Landed 6:12 AM,PR2835,Philippine Airlines,68,53.788,6
6/3/2025,Manila (MNL),Cebu (CEB),B77W (RP-C7775),0:57:00,5:25:00,6:18:00,7:00:00,Landed 7:15 AM,PR1845,Philippine Airlines,396,313.236,6
6/3/2025,Manila (MNL),Cebu (CEB),A333 (RP-C8783),0:59:00,6:05:00,6:35:00,7:45:00,Landed 7:34 AM,PR1851,Philippine Airlines,440,348.04,6
6/3/2025,Manila (MNL),Cebu (CEB),A320 (RP-C8612),0:58:00,9:05:00,9:42:00,10:40:00,Landed 10:40 AM,PR2849,Philippine Airlines,186,147.126,6
6/3/2025,Manila (MNL),Cebu (CEB),A320 (RP-C8398),0:56:00,12:10:00,12:29:00,13:45:00,Landed 1:25 PM,PR2853,Philippine Airlines,186,147.126,6
6/3/2025,Manila (MNL),Cebu (CEB),A320 (RP-C8398),0:56:00,17:25:00,17:37:00,19:00:00,Landed 6:33 PM,PR2861,Philippine Airlines,186,147.126,6
6/3/2025,Manila (MNL),Cebu (CEB),A333 (RP-C8782),0:58:00,19:00:00,19:42:00,20:40:00,Landed 8:41 PM,PR1863,Philippine Airlines,440,348.04,6
6/4/2025,Manila (MNL),Cebu (CEB),A320 (RP-C8611),1:02:00,23:05:00,23:29:00,0:40:00,Landed 12:31 AM,PR2869,Philippine Airlines,186,147.126,6
6/4/2025,Manila (MNL),Cebu (CEB),A321 (RP-C9929),1:02:00,3:30:00,4:17:00,5:05:00,Landed 5:19 AM,PR1841,Philippine Airlines,230,181.93,6
6/4/2025,Manila (MNL),Cebu (CEB),DH8D (RP-C5911),1:20:00,4:45:00,4:54:00,6:35:00,Landed 6:14 AM,PR2835,Philippine Airlines,68,53.788,6
6/4/2025,Manila (MNL),Cebu (CEB),A333 (RP-C8782),1:03:00,6:05:00,6:27:00,7:45:00,Landed 7:30 AM,PR1851,Philippine Airlines,440,348.04,6
6/4/2025,Manila (MNL),Cebu (CEB),A321 (RP-C9923),0:57:00,9:05:00,9:18:00,10:40:00,Landed 10:16 AM,PR2849,Philippine Airlines,230,181.93,6
6/4/2025,Manila (MNL),Cebu (CEB),A321 (RP-C9921),0:59:00,12:10:00,12:22:00,13:45:00,Landed 1:21 PM,PR2853,Philippine Airlines,230,181.93,6
6/4/2025,Manila (MNL),Cebu (CEB),A321 (RP-C9923),0:56:00,13:55:00,14:22:00,15:30:00,Landed 3:18 PM,PR2867,Philippine Airlines,230,181.93,6
6/4/2025,Manila (MNL),Cebu (CEB),A321 (RP-C9921),0:58:00,17:25:00,17:36:00,19:00:00,Landed 6:34 PM,PR2861,Philippine Airlines,230,181.93,6
6/4/2025,Manila (MNL),Cebu (CEB),A321 (RP-C9927),0:56:00,21:40:00,21:41:00,23:15:00,Landed 10:37 PM,PR2859,Philippine Airlines,230,181.93,6
6/5/2025,Manila (MNL),Cebu (CEB),A320 (RP-C8397),1:00:00,23:05:00,0:00:00,0:40:00,Landed 1:00 AM,PR2869,Philippine Airlines,186,147.126,6
6/5/2025,Manila (MNL),Cebu (CEB),A321 (RP-C9907),1:25:00,3:30:00,3:05:00,5:05:00,Landed 4:30 AM,PR1841,Philippine Airlines,230,181.93,6
6/5/2025,Manila (MNL),Cebu (CEB),A321 (RP-C9902),0:56:00,5:25:00,5:58:00,7:00:00,Landed 6:54 AM,PR1845,Philippine Airlines,230,181.93,6
