DATE,FROM,TO,AIRCRAFT,FLIGHT TIME,STD,ATD,STA,STATUS,FLIGHT NUMBER,AIRLINE
29-Apr-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7286),0:52,3:10 PM,3:16 PM,4:25 PM,Landed 4:07 PM,DG6639,Cebgo
28-Apr-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7295),0:49,3:10 PM,3:20 PM,4:25 PM,Landed 4:09 PM,DG6639,Cebgo
27-Apr-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7287),0:53,3:10 PM,3:24 PM,4:25 PM,Landed 4:17 PM,DG6639,Cebgo
25-Apr-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7283),0:45,3:10 PM,3:14 PM,4:25 PM,Landed 3:59 PM,DG6639,Cebgo
24-Apr-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7294),0:45,3:10 PM,3:14 PM,4:25 PM,Landed 3:59 PM,DG6639,Cebgo
23-Apr-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7284),0:50,3:10 PM,3:27 PM,4:25 PM,Landed 4:17 PM,DG6639,Cebgo
22-Apr-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7281),0:49,3:10 PM,3:11 PM,4:25 PM,Landed 4:00 PM,DG6639,Cebgo
21-Apr-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7284),0:50,3:10 PM,3:47 PM,4:25 PM,Landed 4:37 PM,DG6639,Cebgo
20-Apr-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7280),0:46,3:10 PM,3:12 PM,4:25 PM,Landed 3:58 PM,DG6639,Cebgo
19-Apr-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7291),0:50,3:10 PM,3:25 PM,4:25 PM,Landed 4:15 PM,DG6639,Cebgo
18-Apr-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7283),0:52,3:10 PM,3:25 PM,4:25 PM,Landed 4:17 PM,DG6639,Cebgo
17-Apr-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7281),0:45,3:10 PM,2:55 PM,4:25 PM,Landed 3:40 PM,DG6639,Cebgo
16-Apr-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7285),0:49,3:10 PM,3:11 PM,4:25 PM,Landed 4:00 PM,DG6639,Cebgo
15-Apr-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7280),0:51,3:10 PM,3:20 PM,4:25 PM,Landed 4:11 PM,DG6639,Cebgo
14-Apr-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7284),0:59,3:10 PM,3:20 PM,4:25 PM,Landed 4:19 PM,DG6639,Cebgo
13-Apr-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7291),0:52,3:10 PM,3:32 PM,4:25 PM,Landed 4:25 PM,DG6639,Cebgo
12-Apr-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7283),0:48,3:10 PM,3:19 PM,4:25 PM,Landed 4:07 PM,DG6639,Cebgo
10-Apr-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7291),0:49,3:10 PM,4:04 PM,4:25 PM,Landed 4:53 PM,DG6639,Cebgo
9-Apr-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7292),0:48,3:10 PM,3:32 PM,4:25 PM,Landed 4:21 PM,DG6639,Cebgo
8-Apr-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7285),0:50,3:10 PM,3:24 PM,4:25 PM,Landed 4:14 PM,DG6639,Cebgo
7-Apr-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7295),0:51,3:10 PM,3:42 PM,4:25 PM,Landed 4:32 PM,DG6639,Cebgo
6-Apr-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7292),0:48,3:10 PM,3:33 PM,4:25 PM,Landed 4:22 PM,DG6639,Cebgo
5-Apr-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7285),0:54,3:10 PM,3:14 PM,4:25 PM,Landed 4:08 PM,DG6639,Cebgo
4-Apr-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7283),0:54,3:10 PM,3:32 PM,4:25 PM,Landed 4:25 PM,DG6639,Cebgo
3-Apr-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7292),0:49,3:10 PM,2:54 PM,4:25 PM,Landed 3:43 PM,DG6639,Cebgo
2-Apr-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7295),0:46,3:10 PM,3:19 PM,4:25 PM,Landed 4:05 PM,DG6639,Cebgo
25-Mar-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7295),0:50,2:45 PM,2:38 PM,4:00 PM,Landed 3:28 PM,DG6639,Cebgo
24-Mar-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7282),0:50,2:50 PM,2:59 PM,4:05 PM,Landed 3:49 PM,DG6639,Cebgo
23-Mar-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7295),0:51,2:45 PM,2:41 PM,4:00 PM,Landed 3:32 PM,DG6639,Cebgo
22-Mar-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7284),0:49,2:45 PM,2:45 PM,4:00 PM,Landed 3:33 PM,DG6639,Cebgo
21-Mar-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7287),0:48,2:50 PM,3:05 PM,4:05 PM,Landed 3:53 PM,DG6639,Cebgo
20-Mar-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7289),0:53,2:45 PM,3:12 PM,4:00 PM,Landed 4:05 PM,DG6639,Cebgo
19-Mar-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7289),0:47,2:50 PM,3:01 PM,4:05 PM,Landed 3:47 PM,DG6639,Cebgo
18-Mar-25,Pagadian (PAG),Cebu (CEB),AT76 (RP-C7287),0:52,5:57 PM,5:05 PM,5:57 PM,Landed 5:57 PM,DG6639,Cebgo
18-Mar-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7287),0:53,3:10 PM,3:37 PM,4:25 PM,Landed 4:30 PM,DG6639,Cebgo
17-Mar-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7295),0:49,2:50 PM,2:58 PM,4:05 PM,Landed 3:47 PM,DG6639,Cebgo
16-Mar-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7283),0:47,2:45 PM,2:45 PM,4:00 PM,Landed 3:32 PM,DG6639,Cebgo
15-Mar-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7282),0:51,2:45 PM,3:00 PM,4:00 PM,Landed 3:51 PM,DG6639,Cebgo
14-Mar-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7295),0:48,2:50 PM,3:17 PM,4:05 PM,Landed 4:05 PM,DG6639,Cebgo
13-Mar-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7295),0:48,2:45 PM,3:00 PM,4:00 PM,Landed 3:48 PM,DG6639,Cebgo
11-Mar-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7295),0:49,2:45 PM,2:49 PM,4:00 PM,Landed 3:38 PM,DG6639,Cebgo
10-Mar-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7292),0:51,2:50 PM,3:33 PM,4:05 PM,Landed 4:24 PM,DG6639,Cebgo
9-Mar-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7291),0:48,2:45 PM,2:46 PM,4:00 PM,Landed 3:35 PM,DG6639,Cebgo
7-Mar-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7283),0:47,2:50 PM,3:10 PM,4:05 PM,Landed 3:57 PM,DG6639,Cebgo
6-Mar-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7295),0:51,2:50 PM,3:12 PM,4:05 PM,Landed 4:03 PM,DG6639,Cebgo
4-Mar-25,Pagadian (PAG),Pagadian (PAG),AT76 (RP-C7283),-,5:07 PM,4:17 PM,5:07 PM,Diverted to CEB,DG6639,Cebgo
4-Mar-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7283),0:50,2:50 PM,2:53 PM,4:05 PM,Landed 3:43 PM,DG6639,Cebgo
3-Mar-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7291),0:53,2:50 PM,3:09 PM,4:05 PM,Landed 4:02 PM,DG6639,Cebgo
2-Mar-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7287),0:49,2:45 PM,3:06 PM,4:00 PM,Landed 3:55 PM,DG6639,Cebgo
1-Mar-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7295),0:50,2:45 PM,2:57 PM,4:00 PM,Landed 3:47 PM,DG6639,Cebgo
27-Feb-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7287),0:50,2:45 PM,2:55 PM,4:00 PM,Landed 3:45 PM,DG6639,Cebgo
26-Feb-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7281),0:52,2:50 PM,3:06 PM,4:05 PM,Landed 3:58 PM,DG6639,Cebgo
25-Feb-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7284),0:46,2:45 PM,3:06 PM,4:00 PM,Landed 3:51 PM,DG6639,Cebgo
24-Feb-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7295),0:48,2:50 PM,3:16 PM,4:05 PM,Landed 4:04 PM,DG6639,Cebgo
22-Feb-25,Pagadian (PAG),Pagadian (PAG),AT76 (RP-C7281),-,6:15 PM,5:25 PM,6:15 PM,Diverted to CEB,DG6639,Cebgo
22-Feb-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7281),0:50,3:10 PM,3:58 PM,4:25 PM,Landed 4:48 PM,DG6639,Cebgo
21-Feb-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7281),0:47,2:50 PM,3:30 PM,4:05 PM,Landed 4:17 PM,DG6639,Cebgo
19-Feb-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7295),0:53,2:50 PM,2:59 PM,4:05 PM,Landed 3:52 PM,DG6639,Cebgo
18-Feb-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7280),0:50,2:45 PM,2:58 PM,4:00 PM,Landed 3:47 PM,DG6639,Cebgo
17-Feb-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7294),0:46,2:50 PM,3:03 PM,4:05 PM,Landed 3:50 PM,DG6639,Cebgo
15-Feb-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7280),0:50,2:45 PM,3:02 PM,4:00 PM,Landed 3:52 PM,DG6639,Cebgo
14-Feb-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7280),1:03,2:50 PM,2:56 PM,4:05 PM,Landed 4:00 PM,DG6639,Cebgo
13-Feb-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7294),0:47,3:10 PM,3:20 PM,4:25 PM,Landed 4:07 PM,DG6639,Cebgo
12-Feb-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7280),0:47,2:50 PM,2:58 PM,4:05 PM,Landed 3:45 PM,DG6639,Cebgo
10-Feb-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7295),0:52,2:50 PM,3:01 PM,4:05 PM,Landed 3:53 PM,DG6639,Cebgo
9-Feb-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7283),0:51,2:45 PM,2:45 PM,4:00 PM,Landed 3:37 PM,DG6639,Cebgo
8-Feb-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7289),0:54,2:45 PM,3:07 PM,4:00 PM,Landed 4:01 PM,DG6639,Cebgo
7-Feb-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7291),0:58,2:45 PM,2:56 PM,4:00 PM,Landed 3:54 PM,DG6639,Cebgo
6-Feb-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7286),0:48,2:45 PM,3:16 PM,4:00 PM,Landed 4:04 PM,DG6639,Cebgo
5-Feb-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7286),0:51,2:50 PM,3:02 PM,4:05 PM,Landed 3:54 PM,DG6639,Cebgo
4-Feb-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7295),0:49,2:45 PM,3:06 PM,4:00 PM,Landed 3:55 PM,DG6639,Cebgo
3-Feb-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7287),0:52,2:50 PM,3:10 PM,4:05 PM,Landed 4:02 PM,DG6639,Cebgo
2-Feb-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7287),0:53,2:45 PM,2:57 PM,4:00 PM,Landed 3:50 PM,DG6639,Cebgo
1-Feb-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7295),0:52,2:45 PM,2:43 PM,4:00 PM,Landed 3:34 PM,DG6639,Cebgo
31-Jan-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7290),0:55,2:50 PM,3:05 PM,4:05 PM,Landed 4:00 PM,DG6639,Cebgo
29-Jan-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7282),0:52,2:50 PM,3:05 PM,4:05 PM,Landed 3:57 PM,DG6639,Cebgo
28-Jan-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7294),0:47,2:45 PM,3:10 PM,4:00 PM,Landed 3:58 PM,DG6639,Cebgo
27-Jan-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7290),0:54,2:50 PM,3:06 PM,4:05 PM,Landed 4:00 PM,DG6639,Cebgo
26-Jan-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7282),0:51,2:45 PM,3:00 PM,4:00 PM,Landed 3:51 PM,DG6639,Cebgo
25-Jan-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7290),0:53,2:45 PM,3:50 PM,4:00 PM,Landed 4:43 PM,DG6639,Cebgo
24-Jan-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7282),0:54,2:50 PM,3:00 PM,4:05 PM,Landed 3:53 PM,DG6639,Cebgo
23-Jan-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7290),0:47,2:45 PM,2:57 PM,4:00 PM,Landed 3:44 PM,DG6639,Cebgo
22-Jan-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7290),0:50,2:50 PM,3:24 PM,4:05 PM,Landed 4:14 PM,DG6639,Cebgo
20-Jan-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7288),0:51,2:50 PM,2:50 PM,4:05 PM,Landed 3:41 PM,DG6639,Cebgo
19-Jan-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7290),0:54,2:45 PM,2:53 PM,4:00 PM,Landed 3:47 PM,DG6639,Cebgo
18-Jan-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7285),1:03,2:45 PM,2:50 PM,4:00 PM,Landed 3:54 PM,DG6639,Cebgo
17-Jan-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7291),0:51,2:50 PM,3:28 PM,4:05 PM,Landed 4:18 PM,DG6639,Cebgo
16-Jan-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7295),0:50,2:45 PM,2:51 PM,4:00 PM,Landed 3:41 PM,DG6639,Cebgo
15-Jan-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7289),0:51,2:50 PM,3:26 PM,4:05 PM,Landed 4:17 PM,DG6639,Cebgo
14-Jan-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7290),0:47,2:45 PM,3:07 PM,4:00 PM,Landed 3:53 PM,DG6639,Cebgo
13-Jan-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7289),0:49,2:50 PM,3:22 PM,4:05 PM,Landed 4:11 PM,DG6639,Cebgo
12-Jan-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7280),0:56,2:45 PM,2:52 PM,4:00 PM,Landed 3:48 PM,DG6639,Cebgo
9-Jan-25,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7286),0:49,2:45 PM,3:17 PM,4:00 PM,Landed 4:06 PM,DG6639,Cebgo
5-Dec-24,Cebu (CEB),Mambajao (CGM),AT76 (RP-C7295),0:30,9:38 AM,9:04 AM,9:34 AM,Landed 9:34 AM,DG6639,Cebgo
4-Dec-24,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7288),0:48,7:55 AM,8:08 AM,9:10 AM,Landed 8:55 AM,DG6639,Cebgo
1-Dec-24,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7286),0:48,7:55 AM,7:56 AM,9:10 AM,Landed 8:44 AM,DG6639,Cebgo
13-Nov-24,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7290),0:46,7:55 AM,8:07 AM,9:10 AM,Landed 8:53 AM,DG6639,Cebgo
11-Nov-24,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7286),0:50,7:55 AM,7:50 AM,9:10 AM,Landed 8:41 AM,DG6639,Cebgo
6-Nov-24,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7290),0:47,2:45 PM,3:02 PM,4:00 PM,Landed 3:48 PM,DG6639,Cebgo
5-Nov-24,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7281),0:54,2:45 PM,3:02 PM,4:00 PM,Landed 3:56 PM,DG6639,Cebgo
4-Nov-24,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7288),0:49,2:45 PM,3:21 PM,4:00 PM,Landed 4:10 PM,DG6639,Cebgo
3-Nov-24,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7288),0:52,2:45 PM,2:52 PM,4:00 PM,Landed 3:44 PM,DG6639,Cebgo
2-Nov-24,Cebu (CEB),Iloilo (ILO),AT76 (RP-C7284),0:35,9:14 PM,8:34 PM,9:09 PM,Landed 9:09 PM,DG6639,Cebgo
2-Nov-24,Cebu (CEB),Cebu (CEB),AT76 (RP-C7284),0:52,5:19 PM,4:26 PM,5:19 PM,Landed 5:19 PM,DG6639,Cebgo
2-Nov-24,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7284),0:50,2:45 PM,2:59 PM,4:00 PM,Landed 3:49 PM,DG6639,Cebgo
1-Nov-24,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7287),0:48,2:45 PM,3:06 PM,4:00 PM,Landed 3:54 PM,DG6639,Cebgo
31-Oct-24,Cebu (CEB),Cebu (CEB),AT76 (RP-C7290),0:57,5:24 PM,4:27 PM,5:24 PM,Landed 5:24 PM,DG6639,Cebgo
31-Oct-24,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7290),0:50,2:45 PM,3:03 PM,4:00 PM,Landed 3:53 PM,DG6639,Cebgo
30-Oct-24,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7282),0:44,2:45 PM,3:11 PM,4:00 PM,Landed 3:55 PM,DG6639,Cebgo
27-Oct-24,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7287),0:48,2:45 PM,3:34 PM,4:00 PM,Landed 4:22 PM,DG6639,Cebgo
23-Oct-24,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7295),0:52,3:30 PM,2:49 PM,3:30 PM,Landed 3:40 PM,DG6639,Cebgo
21-Oct-24,Pagadian (PAG),Cebu (CEB),AT76 (RP-C7286),0:58,5:56 PM,4:59 PM,5:56 PM,Landed 5:56 PM,DG6639,Cebgo
21-Oct-24,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7286),0:49,3:30 PM,3:40 PM,4:45 PM,Landed 4:29 PM,DG6639,Cebgo
20-Oct-24,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7284),0:46,3:30 PM,3:35 PM,4:45 PM,Landed 4:21 PM,DG6639,Cebgo
16-Oct-24,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7280),0:53,3:30 PM,3:48 PM,4:45 PM,Landed 4:41 PM,DG6639,Cebgo
13-Oct-24,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7282),0:49,3:30 PM,3:38 PM,4:45 PM,Landed 4:27 PM,DG6639,Cebgo
11-Oct-24,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7286),0:49,3:30 PM,3:36 PM,4:45 PM,Landed 4:26 PM,DG6639,Cebgo
4-Oct-24,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7290),0:44,3:30 PM,3:25 PM,4:45 PM,Landed 4:09 PM,DG6639,Cebgo
2-Oct-24,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7290),0:44,3:30 PM,3:35 PM,4:45 PM,Landed 4:19 PM,DG6639,Cebgo
30-Sep-24,Cebu (CEB),Cebu (CEB),AT76 (RP-C7285),0:51,5:56 PM,5:05 PM,5:56 PM,Landed 5:56 PM,DG6639,Cebgo
30-Sep-24,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7285),0:45,3:30 PM,3:47 PM,4:45 PM,Landed 4:32 PM,DG6639,Cebgo
27-Sep-24,Cebu (CEB),Cebu (CEB),AT76 (RP-C7280),0:50,5:53 PM,5:02 PM,5:53 PM,Landed 5:53 PM,DG6639,Cebgo
27-Sep-24,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7280),0:51,3:30 PM,3:38 PM,4:45 PM,Landed 4:29 PM,DG6639,Cebgo
25-Sep-24,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7280),0:53,3:30 PM,3:39 PM,4:45 PM,Landed 4:32 PM,DG6639,Cebgo
24-Sep-24,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7289),0:55,12:05 PM,12:11 PM,1:20 PM,Landed 1:06 PM,DG6639,Cebgo
23-Sep-24,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7287),0:50,3:30 PM,3:40 PM,4:45 PM,Landed 4:31 PM,DG6639,Cebgo
22-Sep-24,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7286),0:56,3:30 PM,3:35 PM,4:45 PM,Landed 4:31 PM,DG6639,Cebgo
20-Sep-24,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7291),0:49,3:30 PM,3:24 PM,4:45 PM,Landed 4:13 PM,DG6639,Cebgo
18-Sep-24,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7294),0:47,3:30 PM,3:39 PM,4:45 PM,Landed 4:26 PM,DG6639,Cebgo
15-Sep-24,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7288),0:48,3:30 PM,3:53 PM,4:45 PM,Landed 4:41 PM,DG6639,Cebgo
13-Sep-24,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7285),0:52,3:30 PM,3:34 PM,4:45 PM,Landed 4:26 PM,DG6639,Cebgo
9-Sep-24,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7288),0:46,3:30 PM,3:11 PM,4:45 PM,Landed 3:57 PM,DG6639,Cebgo
8-Sep-24,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7286),0:44,3:30 PM,3:24 PM,4:45 PM,Landed 4:08 PM,DG6639,Cebgo
6-Sep-24,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7295),0:46,3:30 PM,3:30 PM,4:45 PM,Landed 4:16 PM,DG6639,Cebgo
4-Sep-24,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7289),0:55,3:30 PM,3:37 PM,4:45 PM,Landed 4:31 PM,DG6639,Cebgo
2-Sep-24,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7280),0:52,3:30 PM,3:15 PM,4:45 PM,Landed 4:08 PM,DG6639,Cebgo
1-Sep-24,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7295),0:53,3:30 PM,3:27 PM,4:45 PM,Landed 4:19 PM,DG6639,Cebgo
30-Aug-24,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7295),-,3:30 PM,3:25 PM,4:45 PM,Diverted to CEB,DG6639,Cebgo
28-Aug-24,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7288),0:51,3:30 PM,3:36 PM,4:45 PM,Landed 4:27 PM,DG6639,Cebgo
26-Aug-24,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7284),0:46,3:30 PM,3:34 PM,4:45 PM,Landed 4:20 PM,DG6639,Cebgo
25-Aug-24,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7285),0:47,3:30 PM,3:27 PM,4:45 PM,Landed 4:14 PM,DG6639,Cebgo
23-Aug-24,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7281),0:49,3:30 PM,3:55 PM,4:45 PM,Landed 4:45 PM,DG6639,Cebgo
21-Aug-24,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7285),0:52,3:30 PM,3:47 PM,4:45 PM,Landed 4:39 PM,DG6639,Cebgo
20-Aug-24,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7280),0:52,12:05 PM,12:18 PM,1:20 PM,Landed 1:09 PM,DG6639,Cebgo
19-Aug-24,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7281),0:48,3:30 PM,3:40 PM,4:45 PM,Landed 4:27 PM,DG6639,Cebgo
18-Aug-24,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7294),0:48,3:30 PM,3:35 PM,4:45 PM,Landed 4:23 PM,DG6639,Cebgo
16-Aug-24,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7284),0:50,3:30 PM,4:09 PM,4:45 PM,Landed 4:59 PM,DG6639,Cebgo
12-Aug-24,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7292),0:48,3:30 PM,3:35 PM,4:45 PM,Landed 4:23 PM,DG6639,Cebgo
11-Aug-24,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7295),0:45,3:30 PM,3:30 PM,4:45 PM,Landed 4:15 PM,DG6639,Cebgo
9-Aug-24,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7288),0:50,3:30 PM,3:25 PM,4:45 PM,Landed 4:16 PM,DG6639,Cebgo
7-Aug-24,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7281),0:45,3:30 PM,3:54 PM,4:45 PM,Landed 4:39 PM,DG6639,Cebgo
5-Aug-24,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7294),0:45,3:30 PM,3:33 PM,4:45 PM,Landed 4:18 PM,DG6639,Cebgo
4-Aug-24,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7290),0:49,3:30 PM,3:33 PM,4:45 PM,Landed 4:22 PM,DG6639,Cebgo
2-Aug-24,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7294),0:49,3:30 PM,3:58 PM,4:45 PM,Landed 4:47 PM,DG6639,Cebgo
29-Jul-24,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7288),0:53,3:30 PM,3:42 PM,4:45 PM,Landed 4:35 PM,DG6639,Cebgo
26-Jul-24,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7287),0:51,3:30 PM,3:09 PM,3:25 PM,Landed 4:00 PM,DG6639,Cebgo
25-Jul-24,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7287),0:45,12:05 PM,3:07 PM,1:20 PM,Landed 3:52 PM,DG6639,Cebgo
24-Jul-24,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7286),0:46,3:30 PM,4:24 PM,4:45 PM,Landed 5:09 PM,DG6639,Cebgo
22-Jul-24,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7286),0:46,3:30 PM,3:35 PM,4:45 PM,Landed 4:21 PM,DG6639,Cebgo
21-Jul-24,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7294),0:49,3:30 PM,3:42 PM,4:45 PM,Landed 4:32 PM,DG6639,Cebgo
15-Jul-24,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7285),0:45,3:30 PM,4:26 PM,4:45 PM,Landed 5:11 PM,DG6639,Cebgo
14-Jul-24,Cebu (CEB),Pagadian (PAG),AT76 (RP-C7287),0:49,3:30 PM,3:41 PM,4:45 PM,Landed 4:29 PM,DG6639,Cebgo
