Route,From,To,Year,Month,Passenger,OwnShFli,RouteHHI,AirHHI_From,AirHHI_To,AirFli_From,AirFli_To,Business_From,Business_To,Accommodation_From,Accommodation_To,Port_From,Port_To,EGrowth_From,EGrowth_To,OFW_From,OFW_To,Travelers_From,Travelers_To,Establishment_From,Establishment_To,Entry,cluster,dist_to_centroid,cluster_size,centroid_RouteHHI,centroid_AirHHI_From,centroid_AirHHI_To,centroid_AirFli_From,centroid_AirFli_To,centroid_Business_From,centroid_Business_To,centroid_Accommodation_From,centroid_Accommodation_To,centroid_Port_From,centroid_Port_To,centroid_EGrowth_From,centroid_EGrowth_To,centroid_OFW_From,centroid_OFW_To,centroid_Travelers_From,centroid_Travelers_To,centroid_Establishment_From,centroid_Establishment_To
TAG-DRP,TAG,DRP,2025,2,0.0,0.0,0.0,3960.34,4753.47,378,221,0.0022,2.0,0.746,0.0165,1.9782,1.3268,0.0037,0.0008,2606,1909,7517450,4631579,386,93,0,2,4.12365578510266,1554,4745.14731016731,3406.951879021878,5002.728603603604,1555.3127413127413,336.7393822393824,0.017066666666666397,0.3637571428571429,0.650728571428571,0.2007214285714285,1.9166309523809522,1.8009095238095238,0.05706428571428568,0.05705952380952383,2607.714285714286,1868.2619047619046,7287752.571428572,3900874.404761906,351.85714285714295,137.5714285714286
TAG-DVO,TAG,DVO,2025,2,4520.544,82.72,7141.2,3960.34,5056.2,378,933,0.0022,0.6037,0.746,0.4554,1.9782,1.7601,0.0037,0.1592,2606,1837,7517450,4116016,386,205,1,2,2.0122213447235984,1554,4745.14731016731,3406.951879021878,5002.728603603604,1555.3127413127413,336.7393822393824,0.017066666666666397,0.3637571428571429,0.650728571428571,0.2007214285714285,1.9166309523809522,1.8009095238095238,0.05706428571428568,0.05705952380952383,2607.714285714286,1868.2619047619046,7287752.571428572,3900874.404761906,351.85714285714295,137.5714285714286
TAG-ENI,TAG,ENI,2025,2,0.0,0.0,0.0,3960.34,0.0,378,0,0.0022,0.0141,0.746,0.2391,1.9782,1.9942,0.0037,0.0021,2606,1095,7517450,2810208,386,51,0,2,3.007710046055878,1554,4745.14731016731,3406.951879021878,5002.728603603604,1555.3127413127413,336.7393822393824,0.017066666666666397,0.3637571428571429,0.650728571428571,0.2007214285714285,1.9166309523809522,1.8009095238095238,0.05706428571428568,0.05705952380952383,2607.714285714286,1868.2619047619046,7287752.571428572,3900874.404761906,351.85714285714295,137.5714285714286
TAG-ILO,TAG,ILO,2025,2,3228.96,100.0,10000.0,3960.34,4445.85,378,766,0.0022,2.0,0.746,0.001,1.9782,1.9149,0.0037,0.0007,2606,2618,7517450,5909568,386,147,1,2,3.745906969639742,1554,4745.14731016731,3406.951879021878,5002.728603603604,1555.3127413127413,336.7393822393824,0.017066666666666397,0.3637571428571429,0.650728571428571,0.2007214285714285,1.9166309523809522,1.8009095238095238,0.05706428571428568,0.05705952380952383,2607.714285714286,1868.2619047619046,7287752.571428572,3900874.404761906,351.85714285714295,137.5714285714286
TAG-MNL,TAG,MNL,2025,2,26684.056,48.12,3677.89,3960.34,3684.46,378,6079,0.0022,0.1691,0.746,0.5725,1.9782,1.9891,0.0037,0.1717,2606,4565,7517450,7348669,386,1351,1,0,2.8523090000687996,1368,5217.76850877193,5066.074700292397,3733.0689327485384,242.5423976608181,5804.900584795322,0.2555149122807017,0.1691000000000002,0.21708757309941518,0.5724999999999993,1.8478347953216374,1.9891000000000005,0.04481600877192985,0.1717000000000003,1768.8391812865498,4564.999999999996,3622585.5855263155,7348668.999999995,117.73538011695905,1350.9999999999995
TBH-MNL,TBH,MNL,2025,2,0.0,0.0,10000.0,10000.0,3684.46,4,6079,0.0,0.1691,0.0036,0.5725,1.9984,1.9891,0.0002,0.1717,1095,4565,2810208,7348669,51,1351,0,0,2.770884481228689,1368,5217.76850877193,5066.074700292397,3733.0689327485384,242.5423976608181,5804.900584795322,0.2555149122807017,0.1691000000000002,0.21708757309941518,0.5724999999999993,1.8478347953216374,1.9891000000000005,0.04481600877192985,0.1717000000000003,1768.8391812865498,4564.999999999996,3622585.5855263155,7348668.999999995,117.73538011695905,1350.9999999999995
TBH-MPH,TBH,MPH,2025,2,0.0,0.0,10000.0,10000.0,4088.67,4,644,0.0,0.0902,0.0036,1.3168,1.9984,1.9746,0.0002,0.0014,1095,2618,2810208,5909568,51,147,0,3,4.034067278240846,1480,4372.362952702702,5181.933858108108,4461.976662162162,117.69797297297191,1062.954054054054,0.04383500000000021,0.0975750000000003,0.09431249999999994,0.4397650000000001,1.95767,1.791345,0.007099999999999981,0.0823525,1305.5999999999988,2456.225,2613193.825000001,5820473.075000002,76.75000000000028,265.1749999999999
TUG-MNL,TUG,MNL,2025,2,16455.544,81.29,6958.13,6957.88,3684.46,133,6079,0.1667,0.1691,0.1568,0.5725,1.6703,1.9891,0.0064,0.1717,1216,4565,1113791,7348669,46,1351,1,0,1.8012654470048397,1368,5217.76850877193,5066.074700292397,3733.0689327485384,242.5423976608181,5804.900584795322,0.2555149122807017,0.1691000000000002,0.21708757309941518,0.5724999999999993,1.8478347953216374,1.9891000000000005,0.04481600877192985,0.1717000000000003,1768.8391812865498,4564.999999999996,3622585.5855263155,7348668.999999995,117.73538011695905,1350.9999999999995
TWT-CBO,TWT,CBO,2025,2,0.0,0.0,10000.0,5261.72,10000.0,36,57,0.007,0.165,0.0,0.0388,1.9938,1.9501,0.0007,0.0101,940,940,1878952,1878952,6,6,0,3,3.9609014102526463,1480,4372.362952702702,5181.933858108108,4461.976662162162,117.69797297297191,1062.954054054054,0.04383500000000021,0.0975750000000003,0.09431249999999994,0.4397650000000001,1.95767,1.791345,0.007099999999999981,0.0823525,1305.5999999999988,2456.225,2613193.825000001,5820473.075000002,76.75000000000028,265.1749999999999
TWT-ZAM,TWT,ZAM,2025,2,3067.512,67.86,5637.96,5261.72,5968.0,36,75,0.007,0.0394,0.0,0.0863,1.9938,1.405,0.0007,0.2669,940,1263,1878952,1953463,6,64,1,3,3.865170713730217,1480,4372.362952702702,5181.933858108108,4461.976662162162,117.69797297297191,1062.954054054054,0.04383500000000021,0.0975750000000003,0.09431249999999994,0.4397650000000001,1.95767,1.791345,0.007099999999999981,0.0823525,1305.5999999999988,2456.225,2613193.825000001,5820473.075000002,76.75000000000028,265.1749999999999
USU-CEB,USU,CEB,2025,2,4374.72,59.24,5071.49,5494.24,3044.74,273,2513,0.0053,0.0056,0.0456,0.5096,1.9757,1.891,0.0016,0.0813,1095,2606,2810208,7517450,51,386,1,3,1.370723104209703,1480,4372.362952702702,5181.933858108108,4461.976662162162,117.69797297297191,1062.954054054054,0.04383500000000021,0.0975750000000003,0.09431249999999994,0.4397650000000001,1.95767,1.791345,0.007099999999999981,0.0823525,1305.5999999999988,2456.225,2613193.825000001,5820473.075000002,76.75000000000028,265.1749999999999
USU-CRK,USU,CRK,2025,2,0.0,0.0,10000.0,5494.24,7949.2,273,268,0.0053,0.0065,0.0456,0.1865,1.9757,1.2661,0.0016,0.1108,1095,3779,2810208,5691259,51,243,0,3,3.469174824190998,1480,4372.362952702702,5181.933858108108,4461.976662162162,117.69797297297191,1062.954054054054,0.04383500000000021,0.0975750000000003,0.09431249999999994,0.4397650000000001,1.95767,1.791345,0.007099999999999981,0.0823525,1305.5999999999988,2456.225,2613193.825000001,5820473.075000002,76.75000000000028,265.1749999999999
USU-ENI,USU,ENI,2025,2,0.0,0.0,0.0,5494.24,0.0,273,0,0.0053,0.0141,0.0456,0.2391,1.9757,1.9942,0.0016,0.0021,1095,1095,2810208,2810208,51,51,0,3,3.2349435453228588,1480,4372.362952702702,5181.933858108108,4461.976662162162,117.69797297297191,1062.954054054054,0.04383500000000021,0.0975750000000003,0.09431249999999994,0.4397650000000001,1.95767,1.791345,0.007099999999999981,0.0823525,1305.5999999999988,2456.225,2613193.825000001,5820473.075000002,76.75000000000028,265.1749999999999
USU-MNL,USU,MNL,2025,2,6749.568,80.9,6909.62,5494.24,3684.46,273,6079,0.0053,0.1691,0.0456,0.5725,1.9757,1.9891,0.0016,0.1717,1095,4565,2810208,7348669,51,1351,1,0,1.352707781842322,1368,5217.76850877193,5066.074700292397,3733.0689327485384,242.5423976608181,5804.900584795322,0.2555149122807017,0.1691000000000002,0.21708757309941518,0.5724999999999993,1.8478347953216374,1.9891000000000005,0.04481600877192985,0.1717000000000003,1768.8391812865498,4564.999999999996,3622585.5855263155,7348668.999999995,117.73538011695905,1350.9999999999995
VRC-MNL,VRC,MNL,2025,2,0.0,0.0,0.0,0.0,3684.46,0,6079,0.0996,0.1691,0.0298,0.5725,1.9966,1.9891,0.0009,0.1717,1909,4565,4631579,7348669,93,1351,0,0,2.7657950925833203,1368,5217.76850877193,5066.074700292397,3733.0689327485384,242.5423976608181,5804.900584795322,0.2555149122807017,0.1691000000000002,0.21708757309941518,0.5724999999999993,1.8478347953216374,1.9891000000000005,0.04481600877192985,0.1717000000000003,1768.8391812865498,4564.999999999996,3622585.5855263155,7348668.999999995,117.73538011695905,1350.9999999999995
WNP-MNL,WNP,MNL,2025,2,2499.84,100.0,10000.0,10000.0,3684.46,40,6079,1.1518,0.1691,0.0089,0.5725,1.909,1.9891,0.0013,0.1717,1909,4565,4631579,7348669,93,1351,1,0,3.056349313454451,1368,5217.76850877193,5066.074700292397,3733.0689327485384,242.5423976608181,5804.900584795322,0.2555149122807017,0.1691000000000002,0.21708757309941518,0.5724999999999993,1.8478347953216374,1.9891000000000005,0.04481600877192985,0.1717000000000003,1768.8391812865498,4564.999999999996,3622585.5855263155,7348668.999999995,117.73538011695905,1350.9999999999995
ZAM-CEB,ZAM,CEB,2025,2,6296.472,86.96,7732.08,6488.61,3044.74,302,2513,0.0394,0.0056,0.0863,0.5096,1.405,1.891,0.2669,0.0813,1263,2606,1953463,7517450,64,386,1,4,2.990624077896296,1591,4434.629233186675,5562.998654934004,4509.471068510371,414.28975487115054,640.1690760527972,0.1849581395348836,0.3764116279069769,0.2426232558139535,0.28597674418604657,1.5123999999999997,1.8424232558139535,0.15975813953488371,0.058865116279069776,2304.767441860465,2045.4418604651164,4028586.372093023,4778277.023255814,166.72093023255815,179.62790697674424
ZAM-DVO,ZAM,DVO,2025,2,1775.928,100.0,10000.0,6488.61,5056.2,302,933,0.0394,0.6037,0.0863,0.4554,1.405,1.7601,0.2669,0.1592,1263,1837,1953463,4116016,64,205,1,4,2.884760359228689,1591,4434.629233186675,5562.998654934004,4509.471068510371,414.28975487115054,640.1690760527972,0.1849581395348836,0.3764116279069769,0.2426232558139535,0.28597674418604657,1.5123999999999997,1.8424232558139535,0.15975813953488371,0.058865116279069776,2304.767441860465,2045.4418604651164,4028586.372093023,4778277.023255814,166.72093023255815,179.62790697674424
ZAM-GES,ZAM,GES,2025,2,0.0,0.0,0.0,6488.61,5629.7,302,239,0.0394,0.0677,0.0863,0.0731,1.405,1.8292,0.2669,0.1054,1263,1625,1953463,1705910,64,82,0,4,2.9509962635520783,1591,4434.629233186675,5562.998654934004,4509.471068510371,414.28975487115054,640.1690760527972,0.1849581395348836,0.3764116279069769,0.2426232558139535,0.28597674418604657,1.5123999999999997,1.8424232558139535,0.15975813953488371,0.058865116279069776,2304.767441860465,2045.4418604651164,4028586.372093023,4778277.023255814,166.72093023255815,179.62790697674424
ZAM-ILO,ZAM,ILO,2025,2,2583.168,100.0,10000.0,6488.61,4445.85,302,766,0.0394,2.0,0.0863,0.001,1.405,1.9149,0.2669,0.0007,1263,2618,1953463,5909568,64,147,1,4,4.088456160834665,1591,4434.629233186675,5562.998654934004,4509.471068510371,414.28975487115054,640.1690760527972,0.1849581395348836,0.3764116279069769,0.2426232558139535,0.28597674418604657,1.5123999999999997,1.8424232558139535,0.15975813953488371,0.058865116279069776,2304.767441860465,2045.4418604651164,4028586.372093023,4778277.023255814,166.72093023255815,179.62790697674424
ZAM-MNL,ZAM,MNL,2025,2,22055.88,71.67,5939.18,6488.61,3684.46,302,6079,0.0394,0.1691,0.0863,0.5725,1.405,1.9891,0.2669,0.1717,1263,4565,1953463,7348669,64,1351,1,0,3.6320868808826203,1368,5217.76850877193,5066.074700292397,3733.0689327485384,242.5423976608181,5804.900584795322,0.2555149122807017,0.1691000000000002,0.21708757309941518,0.5724999999999993,1.8478347953216374,1.9891000000000005,0.04481600877192985,0.1717000000000003,1768.8391812865498,4564.999999999996,3622585.5855263155,7348668.999999995,117.73538011695905,1350.9999999999995
ZAM-TWT,ZAM,TWT,2025,2,5650.68,77.78,6543.46,6488.61,6113.22,302,52,0.0394,0.007,0.0863,0.0,1.405,1.9938,0.2669,0.0007,1263,940,1953463,1878952,64,6,1,4,3.150101239873017,1591,4434.629233186675,5562.998654934004,4509.471068510371,414.28975487115054,640.1690760527972,0.1849581395348836,0.3764116279069769,0.2426232558139535,0.28597674418604657,1.5123999999999997,1.8424232558139535,0.15975813953488371,0.058865116279069776,2304.767441860465,2045.4418604651164,4028586.372093023,4778277.023255814,166.72093023255815,179.62790697674424
BCD-CEB,BCD,CEB,2025,3,5152.62,70.47,3355.03,3410.88,3113.13,628,2617,0.0525,0.0056,0.1407,0.5096,1.7466,1.891,0.1829,0.0813,2618,2606,5909568,7517450,147,386,1,4,2.6907087890277293,1591,4434.629233186675,5562.998654934004,4509.471068510371,414.28975487115054,640.1690760527972,0.1849581395348836,0.3764116279069769,0.2426232558139535,0.28597674418604657,1.5123999999999997,1.8424232558139535,0.15975813953488371,0.058865116279069776,2304.767441860465,2045.4418604651164,4028586.372093023,4778277.023255814,166.72093023255815,179.62790697674424
BCD-DVO,BCD,DVO,2025,3,4462.348,100.0,10000.0,3410.88,5129.16,628,1027,0.0525,0.6037,0.1407,0.4554,1.7466,1.7601,0.1829,0.1592,2618,1837,5909568,4116016,147,205,1,4,2.673571276291744,1591,4434.629233186675,5562.998654934004,4509.471068510371,414.28975487115054,640.1690760527972,0.1849581395348836,0.3764116279069769,0.2426232558139535,0.28597674418604657,1.5123999999999997,1.8424232558139535,0.15975813953488371,0.058865116279069776,2304.767441860465,2045.4418604651164,4028586.372093023,4778277.023255814,166.72093023255815,179.62790697674424
BCD-MNL,BCD,MNL,2025,3,32913.276,41.02,3483.12,3410.88,3672.22,628,6757,0.0525,0.1691,0.1407,0.5725,1.7466,1.9891,0.1829,0.1717,2618,4565,5909568,7348669,147,1351,1,0,2.414355243331563,1368,5217.76850877193,5066.074700292397,3733.0689327485384,242.5423976608181,5804.900584795322,0.2555149122807017,0.1691000000000002,0.21708757309941518,0.5724999999999993,1.8478347953216374,1.9891000000000005,0.04481600877192985,0.1717000000000003,1768.8391812865498,4564.999999999996,3622585.5855263155,7348668.999999995,117.73538011695905,1350.9999999999995
BPA-CEB,BPA,CEB,2025,3,0.0,0.0,10000.0,10000.0,3113.13,11,2617,0.0,0.0056,0.0491,0.5096,1.9298,1.891,0.0072,0.0813,1528,2606,1695713,7517450,103,386,0,3,2.8323117395720026,1480,4372.362952702702,5181.933858108108,4461.976662162162,117.69797297297191,1062.954054054054,0.04383500000000021,0.0975750000000003,0.09431249999999994,0.4397650000000001,1.95767,1.791345,0.007099999999999981,0.0823525,1305.5999999999988,2456.225,2613193.825000001,5820473.075000002,76.75000000000028,265.1749999999999
BSO-CRK,BSO,CRK,2025,3,0.0,0.0,10000.0,10000.0,7667.15,16,291,0.0348,0.0065,0.2377,0.1865,1.996,1.2661,0.0006,0.1108,1216,3779,1113791,5691259,46,243,0,3,4.061729771560661,1480,4372.362952702702,5181.933858108108,4461.976662162162,117.69797297297191,1062.954054054054,0.04383500000000021,0.0975750000000003,0.09431249999999994,0.4397650000000001,1.95767,1.791345,0.007099999999999981,0.0823525,1305.5999999999988,2456.225,2613193.825000001,5820473.075000002,76.75000000000028,265.1749999999999
BSO-MNL,BSO,MNL,2025,3,0.0,0.0,0.0,10000.0,3672.22,16,6757,0.0348,0.1691,0.2377,0.5725,1.996,1.9891,0.0006,0.1717,1216,4565,1113791,7348669,46,1351,0,0,2.9217316960774897,1368,5217.76850877193,5066.074700292397,3733.0689327485384,242.5423976608181,5804.900584795322,0.2555149122807017,0.1691000000000002,0.21708757309941518,0.5724999999999993,1.8478347953216374,1.9891000000000005,0.04481600877192985,0.1717000000000003,1768.8391812865498,4564.999999999996,3622585.5855263155,7348668.999999995,117.73538011695905,1350.9999999999995
BXU-CEB,BXU,CEB,2025,3,1934.064,54.65,5043.24,4797.13,3113.13,237,2617,0.018,0.0056,0.0452,0.5096,1.8643,1.891,0.2916,0.0813,920,2606,1728856,7517450,47,386,1,4,3.538213102487705,1591,4434.629233186675,5562.998654934004,4509.471068510371,414.28975487115054,640.1690760527972,0.1849581395348836,0.3764116279069769,0.2426232558139535,0.28597674418604657,1.5123999999999997,1.8424232558139535,0.15975813953488371,0.058865116279069776,2304.767441860465,2045.4418604651164,4028586.372093023,4778277.023255814,166.72093023255815,179.62790697674424
BXU-MNL,BXU,MNL,2025,3,19094.812,67.76,5630.84,4797.13,3672.22,237,6757,0.018,0.1691,0.0452,0.5725,1.8643,1.9891,0.2916,0.1717,920,4565,1728856,7348669,47,1351,1,0,3.3939428674142564,1368,5217.76850877193,5066.074700292397,3733.0689327485384,242.5423976608181,5804.900584795322,0.2555149122807017,0.1691000000000002,0.21708757309941518,0.5724999999999993,1.8478347953216374,1.9891000000000005,0.04481600877192985,0.1717000000000003,1768.8391812865498,4564.999999999996,3622585.5855263155,7348668.999999995,117.73538011695905,1350.9999999999995
CBO-CEB,CBO,CEB,2025,3,0.0,0.0,10000.0,10000.0,3113.13,49,2617,0.165,0.0056,0.0388,0.5096,1.9501,1.891,0.0101,0.0813,940,2606,1878952,7517450,6,386,0,3,2.8422394385864704,1480,4372.362952702702,5181.933858108108,4461.976662162162,117.69797297297191,1062.954054054054,0.04383500000000021,0.0975750000000003,0.09431249999999994,0.4397650000000001,1.95767,1.791345,0.007099999999999981,0.0823525,1305.5999999999988,2456.225,2613193.825000001,5820473.075000002,76.75000000000028,265.1749999999999
CBO-MNL,CBO,MNL,2025,3,0.0,0.0,10000.0,10000.0,3672.22,49,6757,0.165,0.1691,0.0388,0.5725,1.9501,1.9891,0.0101,0.1717,940,4565,1878952,7348669,6,1351,0,0,2.795652360223779,1368,5217.76850877193,5066.074700292397,3733.0689327485384,242.5423976608181,5804.900584795322,0.2555149122807017,0.1691000000000002,0.21708757309941518,0.5724999999999993,1.8478347953216374,1.9891000000000005,0.04481600877192985,0.1717000000000003,1768.8391812865498,4564.999999999996,3622585.5855263155,7348668.999999995,117.73538011695905,1350.9999999999995
CBO-TAG,CBO,TAG,2025,3,0.0,0.0,0.0,10000.0,3882.85,49,368,0.165,0.0022,0.0388,0.746,1.9501,1.9782,0.0101,0.0037,940,2606,1878952,7517450,6,386,0,3,3.0202094307721725,1480,4372.362952702702,5181.933858108108,4461.976662162162,117.69797297297191,1062.954054054054,0.04383500000000021,0.0975750000000003,0.09431249999999994,0.4397650000000001,1.95767,1.791345,0.007099999999999981,0.0823525,1305.5999999999988,2456.225,2613193.825000001,5820473.075000002,76.75000000000028,265.1749999999999
CBO-TWT,CBO,TWT,2025,3,0.0,0.0,10000.0,10000.0,6404.57,49,49,0.165,0.007,0.0388,0.0,1.9501,1.9938,0.0101,0.0007,940,940,1878952,1878952,6,6,0,3,4.015070029575164,1480,4372.362952702702,5181.933858108108,4461.976662162162,117.69797297297191,1062.954054054054,0.04383500000000021,0.0975750000000003,0.09431249999999994,0.4397650000000001,1.95767,1.791345,0.007099999999999981,0.0823525,1305.5999999999988,2456.225,2613193.825000001,5820473.075000002,76.75000000000028,265.1749999999999
CEB-BAG,CEB,BAG,2025,3,0.0,0.0,0.0,3271.97,0.0,2445,0,0.0056,0.2033,0.5096,0.5139,1.891,1.4349,0.0813,0.1274,2606,627,7517450,1983511,386,38,0,2,3.5693511407443235,1554,4745.14731016731,3406.951879021878,5002.728603603604,1555.3127413127413,336.7393822393824,0.017066666666666397,0.3637571428571429,0.650728571428571,0.2007214285714285,1.9166309523809522,1.8009095238095238,0.05706428571428568,0.05705952380952383,2607.714285714286,1868.2619047619046,7287752.571428572,3900874.404761906,351.85714285714295,137.5714285714286
CEB-BCD,CEB,BCD,2025,3,5152.62,69.42,3344.71,3271.97,3367.27,2445,564,0.0056,0.0525,0.5096,0.1407,1.891,1.7466,0.0813,0.1829,2606,2618,7517450,5909568,386,147,1,2,2.2810858049979434,1554,4745.14731016731,3406.951879021878,5002.728603603604,1555.3127413127413,336.7393822393824,0.017066666666666397,0.3637571428571429,0.650728571428571,0.2007214285714285,1.9166309523809522,1.8009095238095238,0.05706428571428568,0.05705952380952383,2607.714285714286,1868.2619047619046,7287752.571428572,3900874.404761906,351.85714285714295,137.5714285714286
CEB-BPA,CEB,BPA,2025,3,0.0,0.0,10000.0,3271.97,10000.0,2445,11,0.0056,0.0,0.5096,0.0491,1.891,1.9298,0.0813,0.0072,2606,1528,7517450,1695713,386,103,0,2,2.9852293784477384,1554,4745.14731016731,3406.951879021878,5002.728603603604,1555.3127413127413,336.7393822393824,0.017066666666666397,0.3637571428571429,0.650728571428571,0.2007214285714285,1.9166309523809522,1.8009095238095238,0.05706428571428568,0.05705952380952383,2607.714285714286,1868.2619047619046,7287752.571428572,3900874.404761906,351.85714285714295,137.5714285714286
CEB-BXU,CEB,BXU,2025,3,1006.104,37.73,4701.98,3271.97,5097.0,2445,224,0.0056,0.018,0.5096,0.0452,1.891,1.8643,0.0813,0.2916,2606,920,7517450,1728856,386,47,1,2,3.379366185412231,1554,4745.14731016731,3406.951879021878,5002.728603603604,1555.3127413127413,336.7393822393824,0.017066666666666397,0.3637571428571429,0.650728571428571,0.2007214285714285,1.9166309523809522,1.8009095238095238,0.05706428571428568,0.05705952380952383,2607.714285714286,1868.2619047619046,7287752.571428572,3900874.404761906,351.85714285714295,137.5714285714286
CEB-CBO,CEB,CBO,2025,3,0.0,0.0,10000.0,3271.97,10000.0,2445,52,0.0056,0.165,0.5096,0.0388,1.891,1.9501,0.0813,0.0101,2606,940,7517450,1878952,386,6,0,2,3.025153209096916,1554,4745.14731016731,3406.951879021878,5002.728603603604,1555.3127413127413,336.7393822393824,0.017066666666666397,0.3637571428571429,0.650728571428571,0.2007214285714285,1.9166309523809522,1.8009095238095238,0.05706428571428568,0.05705952380952383,2607.714285714286,1868.2619047619046,7287752.571428572,3900874.404761906,351.85714285714295,137.5714285714286
CEB-CGM,CEB,CGM,2025,3,2344.32,100.0,10000.0,3271.97,10000.0,2445,40,0.0056,0.0017,0.5096,0.0699,1.891,1.9936,0.0813,0.0058,2606,1573,7517450,2941319,386,135,1,2,2.9155120396305536,1554,4745.14731016731,3406.951879021878,5002.728603603604,1555.3127413127413,336.7393822393824,0.017066666666666397,0.3637571428571429,0.650728571428571,0.2007214285714285,1.9166309523809522,1.8009095238095238,0.05706428571428568,0.05705952380952383,2607.714285714286,1868.2619047619046,7287752.571428572,3900874.404761906,351.85714285714295,137.5714285714286
CEB-CGY,CEB,CGY,2025,3,7462.752,66.15,3374.32,3271.97,3693.49,2445,571,0.0056,0.072,0.5096,0.0369,1.891,1.9531,0.0813,0.0014,2606,1573,7517450,2941319,386,135,1,2,1.6606376368955267,1554,4745.14731016731,3406.951879021878,5002.728603603604,1555.3127413127413,336.7393822393824,0.017066666666666397,0.3637571428571429,0.650728571428571,0.2007214285714285,1.9166309523809522,1.8009095238095238,0.05706428571428568,0.05705952380952383,2607.714285714286,1868.2619047619046,7287752.571428572,3900874.404761906,351.85714285714295,137.5714285714286
CEB-CRK,CEB,CRK,2025,3,9212.852,99.42,9884.67,3271.97,7667.15,2445,291,0.0056,0.0065,0.5096,0.1865,1.891,1.2661,0.0813,0.1108,2606,3779,7517450,5691259,386,243,1,2,3.664630218337296,1554,4745.14731016731,3406.951879021878,5002.728603603604,1555.3127413127413,336.7393822393824,0.017066666666666397,0.3637571428571429,0.650728571428571,0.2007214285714285,1.9166309523809522,1.8009095238095238,0.05706428571428568,0.05705952380952383,2607.714285714286,1868.2619047619046,7287752.571428572,3900874.404761906,351.85714285714295,137.5714285714286
CEB-CRM,CEB,CRM,2025,3,0.0,0.0,10000.0,3271.97,10000.0,2445,26,0.0056,0.0586,0.5096,0.0541,1.891,1.9967,0.0813,0.0006,2606,1528,7517450,1695713,386,103,0,2,3.054626788116363,1554,4745.14731016731,3406.951879021878,5002.728603603604,1555.3127413127413,336.7393822393824,0.017066666666666397,0.3637571428571429,0.650728571428571,0.2007214285714285,1.9166309523809522,1.8009095238095238,0.05706428571428568,0.05705952380952383,2607.714285714286,1868.2619047619046,7287752.571428572,3900874.404761906,351.85714285714295,137.5714285714286
CEB-CYP,CEB,CYP,2025,3,1347.984,100.0,10000.0,3271.97,5783.29,2445,35,0.0056,0.0009,0.5096,0.3387,1.891,1.9297,0.0813,0.0019,2606,1528,7517450,1695713,386,103,1,2,2.1836859014499987,1554,4745.14731016731,3406.951879021878,5002.728603603604,1555.3127413127413,336.7393822393824,0.017066666666666397,0.3637571428571429,0.650728571428571,0.2007214285714285,1.9166309523809522,1.8009095238095238,0.05706428571428568,0.05705952380952383,2607.714285714286,1868.2619047619046,7287752.571428572,3900874.404761906,351.85714285714295,137.5714285714286
CEB-DGT,CEB,DGT,2025,3,1875.456,100.0,10000.0,3271.97,4751.92,2445,201,0.0056,0.0,0.5096,0.1754,1.891,1.9427,0.0813,0.0084,2606,2606,7517450,7517450,386,386,1,2,2.5741497885123423,1554,4745.14731016731,3406.951879021878,5002.728603603604,1555.3127413127413,336.7393822393824,0.017066666666666397,0.3637571428571429,0.650728571428571,0.2007214285714285,1.9166309523809522,1.8009095238095238,0.05706428571428568,0.05705952380952383,2607.714285714286,1868.2619047619046,7287752.571428572,3900874.404761906,351.85714285714295,137.5714285714286
CEB-DPL,CEB,DPL,2025,3,1406.592,90.28,8244.96,3271.97,4212.47,2445,98,0.0056,0.0248,0.5096,0.2653,1.891,1.9409,0.0813,0.0123,2606,1263,7517450,1953463,386,64,1,2,1.8861215177877113,1554,4745.14731016731,3406.951879021878,5002.728603603604,1555.3127413127413,336.7393822393824,0.017066666666666397,0.3637571428571429,0.650728571428571,0.2007214285714285,1.9166309523809522,1.8009095238095238,0.05706428571428568,0.05705952380952383,2607.714285714286,1868.2619047619046,7287752.571428572,3900874.404761906,351.85714285714295,137.5714285714286
CEB-DRP,CEB,DRP,2025,3,2285.712,100.0,10000.0,3271.97,4759.81,2445,245,0.0056,2.0,0.5096,0.0165,1.891,1.3268,0.0813,0.0008,2606,1909,7517450,4631579,386,93,1,2,4.096863317403113,1554,4745.14731016731,3406.951879021878,5002.728603603604,1555.3127413127413,336.7393822393824,0.017066666666666397,0.3637571428571429,0.650728571428571,0.2007214285714285,1.9166309523809522,1.8009095238095238,0.05706428571428568,0.05705952380952383,2607.714285714286,1868.2619047619046,7287752.571428572,3900874.404761906,351.85714285714295,137.5714285714286
CEB-DVO,CEB,DVO,2025,3,17821.716,81.72,7012.32,3271.97,5129.16,2445,1027,0.0056,0.6037,0.5096,0.4554,1.891,1.7601,0.0813,0.1592,2606,1837,7517450,4116016,386,205,1,2,1.8796475787306146,1554,4745.14731016731,3406.951879021878,5002.728603603604,1555.3127413127413,336.7393822393824,0.017066666666666397,0.3637571428571429,0.650728571428571,0.2007214285714285,1.9166309523809522,1.8009095238095238,0.05706428571428568,0.05705952380952383,2607.714285714286,1868.2619047619046,7287752.571428572,3900874.404761906,351.85714285714295,137.5714285714286
