DATE,FROM,TO,AIRCRAFT,FLIGHT TIME,STD,ATD,STA,STATUS,FLIGHT NUMBER,AIRLINE,# OF SEATS
6/30/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8950),1:05:00,15:05:00,16:54:00,16:30:00,Landed 5:59 PM,Z2777,AirAsia,186
6/29/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8940),0:59:00,15:05:00,15:19:00,16:30:00,Landed 4:18 PM,Z2777,AirAsia,186
6/28/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8940),1:04:00,15:05:00,19:01:00,16:30:00,Landed 8:05 PM,Z2777,AirAsia,186
6/27/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8940),0:56:00,15:05:00,15:19:00,16:30:00,Landed 4:15 PM,Z2777,AirAsia,186
6/26/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8940),0:59:00,15:05:00,15:23:00,16:30:00,Landed 4:22 PM,Z2777,AirAsia,186
6/25/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8940),1:04:00,15:05:00,15:45:00,16:30:00,Landed 4:49 PM,Z2777,AirAsia,186
6/24/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8940),1:08:00,15:05:00,16:09:00,16:30:00,Landed 5:17 PM,Z2777,AirAsia,186
6/23/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8189),0:57:00,15:05:00,17:19:00,16:30:00,Landed 6:15 PM,Z2777,AirAsia,186
6/22/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8946),1:05:00,15:05:00,15:27:00,16:30:00,Landed 4:32 PM,Z2777,AirAsia,186
6/21/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8940),0:56:00,15:05:00,15:22:00,16:30:00,Landed 4:19 PM,Z2777,AirAsia,186
6/20/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8946),0:56:00,15:05:00,15:22:00,16:30:00,Landed 4:18 PM,Z2777,AirAsia,186
6/19/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8940),0:57:00,15:05:00,15:31:00,16:30:00,Landed 4:28 PM,Z2777,AirAsia,186
6/18/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8946),1:03:00,15:05:00,15:13:00,16:30:00,Landed 4:16 PM,Z2777,AirAsia,186
6/17/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8940),0:56:00,15:05:00,16:21:00,16:30:00,Landed 5:17 PM,Z2777,AirAsia,186
6/16/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8946),1:05:00,15:05:00,15:13:00,16:30:00,Landed 4:18 PM,Z2777,AirAsia,186
6/15/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8940),1:03:00,15:05:00,15:24:00,16:30:00,Landed 4:27 PM,Z2777,AirAsia,186
6/14/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8940),0:58:00,15:05:00,15:44:00,16:30:00,Landed 4:42 PM,Z2777,AirAsia,186
6/13/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8940),1:06:00,15:05:00,15:11:00,16:30:00,Landed 4:17 PM,Z2777,AirAsia,186
6/12/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8946),1:04:00,15:05:00,15:19:00,16:30:00,Landed 4:23 PM,Z2777,AirAsia,186
6/11/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8946),1:04:00,15:05:00,15:14:00,16:30:00,Landed 4:18 PM,Z2777,AirAsia,186
6/10/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8946),1:03:00,15:05:00,16:05:00,16:30:00,Landed 5:08 PM,Z2777,AirAsia,186
6/9/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8946),0:59:00,15:05:00,15:36:00,16:30:00,Landed 4:34 PM,Z2777,AirAsia,186
6/8/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8946),0:58:00,15:05:00,15:03:00,16:30:00,Landed 4:01 PM,Z2777,AirAsia,186
6/7/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8946),1:02:00,15:05:00,17:19:00,16:30:00,Landed 6:21 PM,Z2777,AirAsia,186
6/6/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8946),1:01:00,15:05:00,15:00:00,16:30:00,Landed 4:01 PM,Z2777,AirAsia,186
6/5/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8946),0:57:00,15:05:00,15:19:00,16:30:00,Landed 4:17 PM,Z2777,AirAsia,186
6/4/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8946),0:59:00,15:05:00,15:03:00,16:30:00,Landed 4:03 PM,Z2777,AirAsia,186
6/3/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8946),1:07:00,15:05:00,15:14:00,16:30:00,Landed 4:20 PM,Z2777,AirAsia,186
6/2/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8946),0:59:00,15:05:00,15:01:00,16:30:00,Landed 4:00 PM,Z2777,AirAsia,186
6/1/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8946),1:00:00,15:05:00,15:37:00,16:30:00,Landed 4:37 PM,Z2777,AirAsia,186
5/31/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8986),0:57:00,15:05:00,15:09:00,16:30:00,Landed 4:05 PM,Z2777,AirAsia,186
5/26/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8189),1:02:00,15:05:00,15:50:00,16:30:00,Landed 4:53 PM,Z2777,AirAsia,186
5/24/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8189),1:01:00,15:05:00,15:35:00,16:30:00,Landed 4:35 PM,Z2777,AirAsia,186
5/22/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8946),1:01:00,15:05:00,15:07:00,16:30:00,Landed 4:08 PM,Z2777,AirAsia,186
5/21/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8946),0:56:00,15:05:00,18:13:00,16:30:00,Landed 7:09 PM,Z2777,AirAsia,186
5/19/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8965),0:58:00,15:05:00,18:08:00,16:30:00,Landed 7:05 PM,Z2777,AirAsia,186
5/12/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8941),0:58:00,15:05:00,15:26:00,16:30:00,Landed 4:24 PM,Z2777,AirAsia,186
5/5/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8966),0:59:00,15:05:00,15:26:00,16:30:00,Landed 4:25 PM,Z2777,AirAsia,186
4/30/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8941),0:57:00,15:05:00,14:39:00,16:30:00,Landed 3:36 PM,Z2777,AirAsia,186
4/29/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8947),0:58:00,15:05:00,17:42:00,16:30:00,Landed 6:40 PM,Z2777,AirAsia,186
4/28/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8986),1:01:00,15:05:00,15:32:00,16:30:00,Landed 4:33 PM,Z2777,AirAsia,186
4/27/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8986),1:03:00,15:05:00,15:39:00,16:30:00,Landed 4:41 PM,Z2777,AirAsia,186
4/26/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8946),0:59:00,15:05:00,15:09:00,16:30:00,Landed 4:07 PM,Z2777,AirAsia,186
4/25/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8986),1:04:00,15:05:00,15:12:00,16:30:00,Landed 4:15 PM,Z2777,AirAsia,186
4/24/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8986),0:58:00,15:05:00,15:26:00,16:30:00,Landed 4:24 PM,Z2777,AirAsia,186
4/23/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8949),0:59:00,15:05:00,14:53:00,16:30:00,Landed 3:52 PM,Z2777,AirAsia,186
4/22/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8986),1:00:00,15:05:00,15:13:00,16:30:00,Landed 4:13 PM,Z2777,AirAsia,186
4/21/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8966),0:59:00,15:05:00,15:07:00,16:30:00,Landed 4:05 PM,Z2777,AirAsia,186
4/20/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8986),0:57:00,15:05:00,15:24:00,16:30:00,Landed 4:21 PM,Z2777,AirAsia,186
4/19/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8986),0:57:00,15:05:00,15:09:00,16:30:00,Landed 4:06 PM,Z2777,AirAsia,186
4/18/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8986),0:58:00,15:05:00,15:02:00,16:30:00,Landed 4:00 PM,Z2777,AirAsia,186
4/17/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8986),0:58:00,15:05:00,15:25:00,16:30:00,Landed 4:23 PM,Z2777,AirAsia,186
4/16/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8940),0:58:00,15:05:00,14:40:00,16:30:00,Landed 3:38 PM,Z2777,AirAsia,186
4/15/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8977),0:57:00,15:05:00,15:51:00,16:30:00,Landed 4:48 PM,Z2777,AirAsia,186
4/14/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8940),0:56:00,15:05:00,18:45:00,16:30:00,Landed 7:40 PM,Z2777,AirAsia,186
4/13/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8945),0:58:00,15:05:00,14:47:00,16:30:00,Landed 3:45 PM,Z2777,AirAsia,186
4/12/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8986),0:58:00,15:05:00,15:25:00,16:30:00,Landed 4:23 PM,Z2777,AirAsia,186
4/11/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8986),0:56:00,15:05:00,14:38:00,16:30:00,Landed 3:34 PM,Z2777,AirAsia,186
4/10/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8986),1:00:00,15:05:00,15:05:00,16:30:00,Landed 4:05 PM,Z2777,AirAsia,186
4/9/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8986),0:56:00,15:05:00,14:30:00,16:30:00,Landed 3:27 PM,Z2777,AirAsia,186
4/8/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8965),0:57:00,15:05:00,15:02:00,16:30:00,Landed 3:59 PM,Z2777,AirAsia,186
4/7/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8945),0:59:00,15:05:00,15:50:00,16:30:00,Landed 4:49 PM,Z2777,AirAsia,186
4/6/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8941),0:58:00,15:05:00,14:31:00,16:30:00,Landed 3:29 PM,Z2777,AirAsia,186
4/5/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8941),0:57:00,20:00:00,18:58:00,19:55:00,Landed 7:55 PM,Z2777,AirAsia,186
4/5/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8940),-,15:05:00,16:04:00,16:30:00,Diverted to MNL,Z2777,AirAsia,186
4/4/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8977),0:57:00,15:05:00,14:33:00,16:30:00,Landed 3:30 PM,Z2777,AirAsia,186
4/3/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8986),0:58:00,15:05:00,15:07:00,16:30:00,Landed 4:05 PM,Z2777,AirAsia,186
4/2/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8947),0:57:00,15:05:00,14:36:00,16:30:00,Landed 3:34 PM,Z2777,AirAsia,186
4/1/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8940),0:59:00,15:05:00,15:09:00,16:30:00,Landed 4:09 PM,Z2777,AirAsia,186
3/31/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8979),0:59:00,15:05:00,15:07:00,16:30:00,Landed 4:07 PM,Z2777,AirAsia,186
3/30/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8979),1:00:00,15:35:00,15:42:00,17:05:00,Landed 4:42 PM,Z2777,AirAsia,186
3/29/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8977),0:59:00,15:35:00,15:28:00,17:05:00,Landed 4:27 PM,Z2777,AirAsia,186
3/28/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8977),0:58:00,15:35:00,15:41:00,17:05:00,Landed 4:39 PM,Z2777,AirAsia,186
3/27/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8941),0:59:00,15:35:00,15:55:00,17:05:00,Landed 4:55 PM,Z2777,AirAsia,186
3/26/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8977),0:58:00,15:35:00,15:48:00,17:05:00,Landed 4:46 PM,Z2777,AirAsia,186
3/25/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8947),0:59:00,15:35:00,15:43:00,17:05:00,Landed 4:42 PM,Z2777,AirAsia,186
3/24/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8986),0:59:00,15:35:00,16:09:00,17:05:00,Landed 5:08 PM,Z2777,AirAsia,186
3/23/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8948),0:58:00,15:50:00,16:36:00,17:15:00,Landed 5:33 PM,Z2777,AirAsia,186
3/22/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8940),1:00:00,15:50:00,16:21:00,17:15:00,Landed 5:21 PM,Z2777,AirAsia,186
3/21/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8977),0:56:00,15:50:00,18:03:00,17:15:00,Landed 6:59 PM,Z2777,AirAsia,186
3/20/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8949),0:56:00,15:50:00,20:40:00,17:15:00,Landed 9:36 PM,Z2777,AirAsia,186
3/19/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8947),0:59:00,15:50:00,15:56:00,17:15:00,Landed 4:54 PM,Z2777,AirAsia,186
3/18/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8977),0:57:00,15:50:00,17:41:00,17:15:00,Landed 6:38 PM,Z2777,AirAsia,186
3/17/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8948),1:02:00,15:50:00,16:34:00,17:15:00,Landed 5:36 PM,Z2777,AirAsia,186
3/16/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8948),1:00:00,15:50:00,16:20:00,17:15:00,Landed 5:19 PM,Z2777,AirAsia,186
3/15/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8948),0:58:00,15:50:00,17:14:00,17:15:00,Landed 6:12 PM,Z2777,AirAsia,186
3/14/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8977),0:55:00,15:50:00,16:05:00,17:15:00,Landed 5:00 PM,Z2777,AirAsia,186
3/13/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8940),0:57:00,15:50:00,16:21:00,17:15:00,Landed 5:18 PM,Z2777,AirAsia,186
3/12/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8977),0:58:00,15:50:00,16:02:00,17:15:00,Landed 5:00 PM,Z2777,AirAsia,186
3/11/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8977),1:00:00,15:50:00,16:46:00,17:15:00,Landed 5:47 PM,Z2777,AirAsia,186
3/10/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8945),0:57:00,15:50:00,16:06:00,17:15:00,Landed 5:03 PM,Z2777,AirAsia,186
3/9/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8986),0:58:00,15:50:00,16:29:00,17:15:00,Landed 5:27 PM,Z2777,AirAsia,186
3/8/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8977),1:04:00,15:50:00,17:22:00,17:15:00,Landed 6:26 PM,Z2777,AirAsia,186
3/7/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8965),0:59:00,15:50:00,17:16:00,17:15:00,Landed 6:15 PM,Z2777,AirAsia,186
3/6/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8977),1:00:00,15:50:00,16:10:00,17:15:00,Landed 5:09 PM,Z2777,AirAsia,186
3/5/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8977),0:57:00,15:50:00,16:08:00,17:15:00,Landed 5:05 PM,Z2777,AirAsia,186
3/4/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8977),1:02:00,15:50:00,15:58:00,17:15:00,Landed 5:00 PM,Z2777,AirAsia,186
3/3/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8947),1:00:00,15:50:00,18:43:00,17:15:00,Landed 7:43 PM,Z2777,AirAsia,186
3/2/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8940),0:59:00,15:50:00,16:27:00,17:15:00,Landed 5:26 PM,Z2777,AirAsia,186
3/1/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8967),1:00:00,15:50:00,17:51:00,17:15:00,Landed 6:50 PM,Z2777,AirAsia,186
2/29/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8967),0:57:00,15:50:00,16:05:00,17:15:00,Landed 5:02 PM,Z2777,AirAsia,186
2/28/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8977),0:58:00,15:50:00,17:26:00,17:15:00,Landed 6:24 PM,Z2777,AirAsia,186
2/27/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8977),1:04:00,15:50:00,16:42:00,17:15:00,Landed 5:46 PM,Z2777,AirAsia,186
2/26/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8977),0:59:00,15:50:00,16:47:00,17:15:00,Landed 5:45 PM,Z2777,AirAsia,186
2/25/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8977),1:01:00,15:50:00,16:12:00,17:15:00,Landed 5:13 PM,Z2777,AirAsia,186
2/24/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8977),1:00:00,15:50:00,17:05:00,17:15:00,Landed 6:04 PM,Z2777,AirAsia,186
2/23/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8977),1:00:00,15:50:00,17:16:00,17:15:00,Landed 6:16 PM,Z2777,AirAsia,186
2/22/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8977),1:00:00,15:50:00,16:32:00,17:15:00,Landed 5:32 PM,Z2777,AirAsia,186
2/21/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8977),0:58:00,15:50:00,16:04:00,17:15:00,Landed 5:03 PM,Z2777,AirAsia,186
2/20/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8977),1:04:00,15:50:00,16:44:00,17:15:00,Landed 5:48 PM,Z2777,AirAsia,186
2/19/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8977),1:03:00,15:50:00,16:20:00,17:15:00,Landed 5:23 PM,Z2777,AirAsia,186
2/18/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8977),0:57:00,15:50:00,15:57:00,17:15:00,Landed 4:54 PM,Z2777,AirAsia,186
2/17/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8977),1:01:00,15:50:00,17:22:00,17:15:00,Landed 6:23 PM,Z2777,AirAsia,186
2/16/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8977),0:57:00,15:50:00,16:44:00,17:15:00,Landed 5:41 PM,Z2777,AirAsia,186
2/15/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8977),1:01:00,15:50:00,18:22:00,17:15:00,Landed 7:22 PM,Z2777,AirAsia,186
2/14/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8977),1:01:00,15:50:00,16:39:00,17:15:00,Landed 5:40 PM,Z2777,AirAsia,186
2/13/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8977),0:58:00,15:50:00,18:35:00,17:15:00,Landed 7:33 PM,Z2777,AirAsia,186
2/10/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8977),1:04:00,15:50:00,16:47:00,17:15:00,Landed 5:51 PM,Z2777,AirAsia,186
2/8/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8977),1:01:00,15:50:00,16:15:00,17:15:00,Landed 5:16 PM,Z2777,AirAsia,186
2/7/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8977),1:01:00,15:50:00,16:57:00,17:15:00,Landed 5:59 PM,Z2777,AirAsia,186
2/5/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8977),1:03:00,15:50:00,17:26:00,17:15:00,Landed 6:29 PM,Z2777,AirAsia,186
2/4/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8977),1:02:00,15:50:00,19:15:00,17:15:00,Landed 8:16 PM,Z2777,AirAsia,186
2/3/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8977),1:01:00,15:50:00,16:14:00,17:15:00,Landed 5:15 PM,Z2777,AirAsia,186
2/2/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8979),1:01:00,15:50:00,17:45:00,17:15:00,Landed 6:47 PM,Z2777,AirAsia,186
2/1/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8977),0:58:00,15:50:00,17:40:00,17:15:00,Landed 6:38 PM,Z2777,AirAsia,186
1/31/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8977),0:57:00,15:35:00,16:59:00,17:05:00,Landed 5:56 PM,Z2777,AirAsia,186
1/30/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8977),1:01:00,15:35:00,17:04:00,17:05:00,Landed 6:05 PM,Z2777,AirAsia,186
1/29/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8977),1:03:00,15:35:00,17:27:00,17:05:00,Landed 6:30 PM,Z2777,AirAsia,186
1/28/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8977),0:59:00,15:35:00,17:08:00,17:05:00,Landed 6:06 PM,Z2777,AirAsia,186
1/27/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8977),0:58:00,15:35:00,16:40:00,17:05:00,Landed 5:37 PM,Z2777,AirAsia,186
1/26/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8977),0:56:00,15:35:00,19:39:00,17:05:00,Landed 8:35 PM,Z2777,AirAsia,186
1/25/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8977),0:59:00,15:35:00,17:35:00,17:05:00,Landed 6:35 PM,Z2777,AirAsia,186
1/24/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8977),1:00:00,15:35:00,17:35:00,17:05:00,Landed 6:35 PM,Z2777,AirAsia,186
1/23/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8964),0:59:00,15:35:00,15:40:00,17:05:00,Landed 4:39 PM,Z2777,AirAsia,186
1/22/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8977),1:01:00,15:35:00,16:25:00,17:05:00,Landed 5:26 PM,Z2777,AirAsia,186
1/21/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8948),1:04:00,15:35:00,16:54:00,17:05:00,Landed 5:58 PM,Z2777,AirAsia,186
1/20/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8966),0:59:00,15:35:00,15:05:00,17:05:00,Landed 4:04 PM,Z2777,AirAsia,186
1/19/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8966),0:58:00,15:35:00,16:16:00,17:05:00,Landed 5:14 PM,Z2777,AirAsia,186
1/18/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8975),0:59:00,15:35:00,17:45:00,17:05:00,Landed 6:43 PM,Z2777,AirAsia,186
1/17/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8975),0:56:00,15:35:00,15:52:00,17:05:00,Landed 4:47 PM,Z2777,AirAsia,186
1/10/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8975),1:02:00,15:35:00,14:57:00,17:05:00,Landed 3:59 PM,Z2777,AirAsia,186
1/9/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8941),0:59:00,15:35:00,15:49:00,17:05:00,Landed 4:48 PM,Z2777,AirAsia,186
